parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,first_review_date,last_review_date,lifespan_days,lifespan_months,reviews_per_month,reviews_per_day,rating_number_per_month,velocity_score,velocity_tier
B0002AT1NK,"Kookamunga Catnip, 1-Ounce Tub (M6106)",KOOKAMUNGA,Cats,Treats,,3.9,89,1,2018-02-13 04:24:49.968,2018-02-13 04:24:49.968,0,1.0,1.0,1.0,89.0,4.499809670330265,Medium
B089Y9PJNN,"Bolux Dog Poop Bags, Extra Thick and Strong Dog Waste Bags, Leak-Proof Pet Waste Bags Refill Rolls, Large Size 9 x 13 Inches",Bolux,Dogs,Litter & Housebreaking,8.99,4.3,89,1,2020-09-11 19:05:53.685,2020-09-11 19:05:53.685,0,1.0,1.0,1.0,89.0,4.499809670330265,Medium
B097XVRM6S,Dog Squeaky Toys Indestructible Tough Durable Dog Toys ​Dog chew Toys for Large Dogs Interactive Aggressive chewers Toys for Dog Birthday,HJGL,Dogs,Toys,,4.1,88,1,2021-10-08 23:08:24.506,2021-10-08 23:08:24.506,0,1.0,1.0,1.0,88.0,4.48863636973214,Medium
B074NSY4MS,"Marina Slim Filter Carbon Plus Ceramic Cartridge, 18-count",Marina,Fish & Aquatic Pets,Aquarium Pumps & Filters,26.99,4.6,88,1,2021-01-07 02:28:33.101,2021-01-07 02:28:33.101,0,1.0,1.0,1.0,88.0,4.48863636973214,Medium
B00RZT8NDA,"Hill's Ideal Balance Soft-Baked Naturals Adult Dog Treat 3 Flavor Variety Bundle: (1) Soft-Baked Naturals With Beef & Sweet Potatoes, (1) Soft-Baked Naturals With Chicken & Carrots, and (1) Soft-Baked Naturals With Duck & Pumpkin, 8 Oz. Ea. (3 Bogs Total)",Ideal Balance,Top Selection from AmazonPets,,35.99,4.4,88,1,2020-02-20 20:49:28.979,2020-02-20 20:49:28.979,0,1.0,1.0,1.0,88.0,4.48863636973214,Medium
B00L3XK198,Purrdy Paws 40 Pack Soft Nail Caps for Cat Claws Soft Pink Medium,Purrdy Paws,Cats,Grooming,11.99,3.7,88,2,2015-08-24 03:25:12.000,2015-10-24 16:30:17.000,61,2.0039421813403417,0.9980327868852459,0.03278688524590164,43.91344262295082,4.47980626539824,Medium
B07SVFYRDV,"ValueBull Premium Bully Sticks for Dogs, Thick 6 Inch, 50 Count - All Natural Dog Treats, 100% Beef Pizzles, Single Ingredient Rawhide Alternative",ValueBull,Dogs,Treats,175.99,4.2,87,1,2016-03-22 23:38:31.000,2016-03-22 23:38:31.000,0,1.0,1.0,1.0,87.0,4.477336814478207,Medium
B078SXMLTL,"PETFAVORITES Bowtie Small Dog Cat Collar with Bell - Plaid Bandana Collar for Puppy Kitten - Teacup Yorkie Chihuahua Clothes Costume Outfits Accessories, Adjustable 8.7 to 11-Inch (Red Plaid Bandana)",PETFAVORITES,Dogs,"Collars, Harnesses & Leashes",19.99,4.4,87,1,2018-08-28 18:11:25.857,2018-08-28 18:11:25.857,0,1.0,1.0,1.0,87.0,4.477336814478207,Medium
B007KWXFMG,"Iams Pate Adult Wet Cat Food, Variety Pack Salmon & Ocean Fish, 3 Oz. (Pack Of 12)",Iams,Cats,Food,,3.4,87,1,2015-10-26 04:19:32.000,2015-10-26 04:19:32.000,0,1.0,1.0,1.0,87.0,4.477336814478207,Medium
B0B97BGLQD,"Bonaweite Warm Dog Coat, Waterproof Dog Winter Jacket for Large Medium Small Dogs, Dog Fleece Vest Dog Snowsuit Dog Cold Weather Coat, Doggy Sweater Hoddies Apparel Dog Coat with Harness Built in",Bonaweite,Dogs,Apparel & Accessories,43.95,4.2,87,1,2022-12-08 15:09:10.955,2022-12-08 15:09:10.955,0,1.0,1.0,1.0,87.0,4.477336814478207,Medium
B01ALU2TUM,Blue and White Navy Striped Sailor Anchor Style Pet Dog Harness and Leash Set for Walking Party (Medium),Wiz BBQT,Dogs,"Collars, Harnesses & Leashes",11.99,3.5,87,1,2021-07-12 09:20:41.949,2021-07-12 09:20:41.949,0,1.0,1.0,1.0,87.0,4.477336814478207,Medium
B01CS32860,"EASTOP Pet's House Dog Collars for Small Dogs Prime (Small, Pink)",EASTOP,Dogs,"Collars, Harnesses & Leashes",9.99,4.4,87,1,2018-07-09 17:49:38.574,2018-07-09 17:49:38.574,0,1.0,1.0,1.0,87.0,4.477336814478207,Medium
B09K3WF9T6,"Queenmore Dog Sweater, Turtleneck Diamond Plaid Cold Weather Knitwear Pet Outfit for Extra Small, Small, Large Dogs with Leash Hole (Blue, Large)",Queenmore,Dogs,Apparel & Accessories,15.99,4.5,86,1,2023-02-15 05:40:41.032,2023-02-15 05:40:41.032,0,1.0,1.0,1.0,86.0,4.465908118654584,Medium
B07RTJKJ8G,DOHO Aquarium Ceramic Pleco Cave Large Spawning Shelter Breeding House Hideout for Fish Tank Decoration,DOHO,Fish & Aquatic Pets,Aquarium Décor,16.99,4.3,86,1,2019-08-21 09:40:56.553,2019-08-21 09:40:56.553,0,1.0,1.0,1.0,86.0,4.465908118654584,Medium
B000FOTUHU,ABO Gear Dog Haus Pet Shelter,ABO Gear,Dogs,,,3.8,86,1,2014-12-13 22:43:18.000,2014-12-13 22:43:18.000,0,1.0,1.0,1.0,86.0,4.465908118654584,Medium
B01LX5Y4RT,"Nite Ize Nite Dawg Light Up Dog Collar Red LED Red Webbing, Small",Nite Ize,Dogs,"Collars, Harnesses & Leashes",15.99,3.5,86,1,2012-12-29 17:48:54.000,2012-12-29 17:48:54.000,0,1.0,1.0,1.0,86.0,4.465908118654584,Medium
B07FYCHD3C,Hypeety Parrot Foraging Feeder Unique Parrot Bird Cage Hanging Feeder Parrot Hanging Foraging Toys No Blocks (Feeder),Hypeety,Birds,Feeding & Watering Supplies,23.9,4.1,86,1,2020-10-24 17:05:43.996,2020-10-24 17:05:43.996,0,1.0,1.0,1.0,86.0,4.465908118654584,Medium
B0BP7J7FXJ,Pet Qwerks Talking Babble Ball - Interactive Chew Dog Toy - Large,Pet Qwerks,Dogs,Toys,10.89,4.1,52769,40,2014-12-11 07:34:02.000,2023-01-29 16:05:41.960,2971,97.60183968462549,0.40982834062605183,0.013463480309660047,540.6557926624032,4.4563496596110035,Medium
B07Q9G2C4X,"Yellow Dog Design Standard Lead, Camo Black & White, 1"" x 60"" (5 ft.)",Yellow Dog Design,Dogs,"Collars, Harnesses & Leashes",11.99,4.7,85,1,2015-11-28 22:26:02.000,2015-11-28 22:26:02.000,0,1.0,1.0,1.0,85.0,4.454347296253507,Medium
B096N63MMT,"Texas Pet Company Chicken On A Stick Crunchy & Chewy Chicken Jerky Wrapped Rawhides for Dogs, Made in USA Dog Treats, Chicken Jerky for Dogs, 2in1 Snacks for Small Dogs to Medium Dogs, Medium 35 Ct",Texas Pet Company,Dogs,Treats,44.99,4.2,85,1,2021-05-16 21:02:28.901,2021-05-16 21:02:28.901,0,1.0,1.0,1.0,85.0,4.454347296253507,Medium
B0C6665BZK,"Pumpkin for Dogs - 16.2oz Powdered Fiber Supplement and Stool Softener - Treat Diarrhea, Constipation, Upset Stomach, Food Sensitivity - Improve Digestion - Made in USA",BARK&SPARK,Dogs,Health Supplies,36.91,4.3,5964,2,2022-09-01 21:14:01.369,2022-12-30 14:01:44.332,119,3.9093298291721417,0.5115966386554622,0.01680672268907563,1525.5811764705884,4.447649451145455,Medium
B07H7T2PHP,"Siumouhoi Dog/Puppy Obedience Recall Training Agility Lead- 15 ft 20 ft 30 ft 40 ft 50 ft Long Leash -for Training Leash, Extended Rope for Training. (15Feet, Orange)",Siumouhoi,Dogs,Training & Behavior Aids,7.69,4.5,4773,2,2019-08-05 01:06:12.840,2019-11-29 21:02:55.592,116,3.8107752956636003,0.5248275862068966,0.017241379310344827,1252.5010344827588,4.445782891758599,Medium
B000PFXFMK,Cat Sitter II DVD by SunRise,Sunrise,Cats,Toys,,3.7,84,1,2017-02-11 14:14:37.000,2017-02-11 14:14:37.000,0,1.0,1.0,1.0,84.0,4.442651256490317,Medium
B088MWT526,Best Breed Salmon with Fruits & Vegetables Made in USA [Natural Dry Dog Food for All Breeds and Sizes] - 30lbs.,Best Breed,Dogs,Food,,4.4,84,1,2020-09-15 02:00:05.681,2020-09-15 02:00:05.681,0,1.0,1.0,1.0,84.0,4.442651256490317,Medium
B096W86LBM,K&H PET PRODUCTS Dog Pool & Pet Bath Canopy (Pet Pool Sold Separately) Gray Medium 25 X 32 Inches,K&H PET PRODUCTS,Dogs,Grooming,27.83,4.6,84,1,2022-10-18 01:20:58.738,2022-10-18 01:20:58.738,0,1.0,1.0,1.0,84.0,4.442651256490317,Medium
B07X3115PV,"Beef Tripe Sticks for Dogs (6"" - 25 Count) All Natural Dog Treats from Free Range, Grass Fed Beef Dog Chews Safe & Easily Digestible – Lasting Twist Sticks - Great for Puppies & Senior Dogs",123 Treats,Dogs,Treats,33.99,4.1,83,1,2020-01-21 22:24:46.912,2020-01-21 22:24:46.912,0,1.0,1.0,1.0,83.0,4.430816798843313,Medium
B00KIMZ13G,"Ethical Pets Dura Fused Leather Gecko Dog Toy, 8.5-Inch",SPOT,Dogs,Toys,,3.7,83,1,2017-09-03 17:43:41.704,2017-09-03 17:43:41.704,0,1.0,1.0,1.0,83.0,4.430816798843313,Medium
B09C5RX2J6,"PrimePets Dog Birthday Toys, Plush Dog Crinkle Squeaky Toys, Dog Birthday Party Supplies, Dog Chew Toys for Small Medium Large Dogs (Bone)",PrimePets,Dogs,Toys,9.99,4.6,83,1,2023-01-26 23:13:21.663,2023-01-26 23:13:21.663,0,1.0,1.0,1.0,83.0,4.430816798843313,Medium
B082ZGG7ND,Premium All Weather Outdoor Dog Bed | Scratch Resistant Dog Pad | Folding Dog Mattress For Camping Beach Travel Outside | Washable Waterproof Dog Bed | Easy Wash & Wipe Clean | Small & Large Breeds,Tuff Pupper,Dogs,Beds & Furniture,,3.4,83,1,2021-03-10 01:40:07.758,2021-03-10 01:40:07.758,0,1.0,1.0,1.0,83.0,4.430816798843313,Medium
B0BFKW9W9V,"Cat Litter Box Set - Stainless Steel Litter Box Included Litter Field, Litter Mat, Litter Scoop, Pet Stairs, Pet Waste Bags, Antislip Bottom and Pet Stickers, Gift for Your Lovely Cats",VipCare,Cats,Litter & Housebreaking,,4.1,82,1,2022-11-04 12:35:58.015,2022-11-04 12:35:58.015,0,1.0,1.0,1.0,82.0,4.418840607796598,Medium
B088MWV7KG,Best Breed Grain Free Salmon with Fruits & Vegetables Made in USA [Natural Dry Dog Food For All Breeds and Sizes] - 4lbs.,Best Breed,Dogs,Food,,4.5,82,1,2020-09-15 01:50:58.622,2020-09-15 01:50:58.622,0,1.0,1.0,1.0,82.0,4.418840607796598,Medium
B002LVTU02,"GlycoFlex Everyday, Daily Hip and Joint Supplement for Dogs, 60 Bite-Sized Chews",VETRISCIENCE,Dogs,Health Supplies,,4.5,82,1,2021-01-03 22:29:53.207,2021-01-03 22:29:53.207,0,1.0,1.0,1.0,82.0,4.418840607796598,Medium
B010MYJL1C,Vets Pride USA 2-in-1 Deshedding Comb & Undercoat Rake - Flexible Neck Bends Up to 30° - Grooming Tool with Deshedder Brush & Rake for Dematting - Detangler That Removes Both Matted & Shedding Hair,Vets Pride USA,Dogs,Grooming,14.99,4.0,82,1,2016-08-03 17:52:00.000,2016-08-03 17:52:00.000,0,1.0,1.0,1.0,82.0,4.418840607796598,Medium
B000G189S8,PetSafe Mr. Herzher's Large Decorative Litter Pan Cover - Dark Brown,PetSafe,Cats,Litter & Housebreaking,,4.0,82,1,2016-12-04 03:10:20.000,2016-12-04 03:10:20.000,0,1.0,1.0,1.0,82.0,4.418840607796598,Medium
B0B9SHHHNS,"Kuoser Dog Winter Coat Padded Vest, Windproof Dogs Puffer Jacket, Warm Soft Puppy Cold Weather Clothes Doggie Insulated Outwear, Lightweight Pet Winter Outdoor Costume for Small Medium Dogs, XS-XL",Kuoser,Dogs,Apparel & Accessories,27.99,4.5,82,1,2022-10-25 09:00:42.978,2022-10-25 09:00:42.978,0,1.0,1.0,1.0,82.0,4.418840607796598,Medium
B09JL7C5CP,"RUFFWEAR, Front Range Dog Harness, Reflective and Padded Harness for Training and Everyday, Twilight Gray, Medium",RUFFWEAR,Dogs,"Collars, Harnesses & Leashes",49.95,4.7,14340,2,2022-01-30 20:33:57.758,2022-06-12 12:26:11.612,132,4.336399474375821,0.4612121212121212,0.015151515151515152,3306.890909090909,4.4142048735520785,Medium
B0BR9V6F2T,"Voyager Step-In Air Dog Harness - All Weather Mesh Step in Vest Harness for Small and Medium Dogs by Best Pet Supplies - Pink Base, M",Best Pet Supplies,Dogs,"Collars, Harnesses & Leashes",14.99,4.6,75001,32,2016-06-01 04:34:59.000,2023-03-16 22:43:26.712,2479,81.4388961892247,0.39293263412666396,0.01290843081887858,920.9481403791851,4.4107749329990735,Medium
B0B4S69MV4,"luckyvo Large Dog Bed for Large Dogs, Orthopedic Dog Bed with Washable Removable Cover,Waterproof Dog Bed for Crate, Memory Foam Dog Bed/Crate Pet Bed Suitable for Medium, Large and Extra Large Dogs",luckyvo,Dogs,Beds & Furniture,31.99,4.0,81,1,2022-11-04 14:52:08.137,2022-11-04 14:52:08.137,0,1.0,1.0,1.0,81.0,4.406719247264253,Medium
B002XZL72U,"Doggles Dog Travel Bowl, Small, Red",Doggles,Dogs,Feeding & Watering Supplies,12.0,4.0,81,1,2013-10-18 14:19:50.000,2013-10-18 14:19:50.000,0,1.0,1.0,1.0,81.0,4.406719247264253,Medium
B07TLBNNKG,isYoung Pet Fountain 84oz/2.5L Automatic Cat Water Fountain Dog Water Dispenser Filters,isYoung,Cats,Feeding & Watering Supplies,,4.4,81,1,2020-04-09 15:48:59.320,2020-04-09 15:48:59.320,0,1.0,1.0,1.0,81.0,4.406719247264253,Medium
B01HPTL2JQ,Homedeco Small Pet Dog Floral Shirt Puppy Pajamas Pet Clothes Apparel,Homedeco,Dogs,Apparel & Accessories,,3.7,81,1,2017-04-01 18:37:58.000,2017-04-01 18:37:58.000,0,1.0,1.0,1.0,81.0,4.406719247264253,Medium
B014VV7E20,"Dog Leash, Itery Pet Durable Leash Strap for Puppy Pet Leash Rope 4-feet Long 3/4 Inch Wide (Black, 4 Feet)",ITERY,Dogs,"Collars, Harnesses & Leashes",,4.5,81,1,2016-07-30 19:40:48.000,2016-07-30 19:40:48.000,0,1.0,1.0,1.0,81.0,4.406719247264253,Medium
B07J2VPVB6,"K-10+ Joint Supplement Powder for Dogs, Glucosamine Joint Support Formula for Your Dog's Water - 28 ct. Box",K-10+,Dogs,Health Supplies,,3.6,81,1,2018-12-23 20:40:16.802,2018-12-23 20:40:16.802,0,1.0,1.0,1.0,81.0,4.406719247264253,Medium
B09DZ2T8N2,"PETPSILAB Dog Leash Rope Cute Pet Leash Rainbow 52"" Long for Walking Running Training Comfort Cotton Rope Leashes",PETPSILAB,Dogs,Training & Behavior Aids,25.99,4.4,80,1,2022-03-25 19:24:59.478,2022-03-25 19:24:59.478,0,1.0,1.0,1.0,80.0,4.394449154672439,Medium
B06VSPCJ7Q,"Simple Solution Training Pads, 100 Pads, Extra Large",Simple Solution,Pets Subscribe and Save Coupon,Pets SnS Litter & Odor,,4.3,80,1,2017-01-23 00:22:59.000,2017-01-23 00:22:59.000,0,1.0,1.0,1.0,80.0,4.394449154672439,Medium
B09K5NYLJ7,"SGODA Chain Dog Training Choke Collar, 24 in, 3.5 mm",SGODA,Dogs,"Collars, Harnesses & Leashes",11.89,4.4,8826,3,2019-10-29 10:14:32.695,2020-05-06 01:44:14.172,189,6.2089356110381075,0.4831746031746032,0.015873015873015872,1421.4996825396827,4.389916913714538,Medium
B09ZJ2FTVF,ANEMAUX Plaid Dog Collar with Bow Tie Boy Soft Durable Adjustable Bowtie Dog Collars for Small Medium Large Dogs,ANEMAUX,Dogs,"Collars, Harnesses & Leashes",7.29,4.6,79,1,2022-07-17 18:04:27.014,2022-07-17 18:04:27.014,0,1.0,1.0,1.0,79.0,4.382026634673881,Medium
B09LH81TV7,"Pet Soft Dog Belly Bands - Washable Male Dog Diapers Belly Band for Male Dogs, Reusable Male Dog Belly Wraps 3pack for Doggy Puppy (Pure, M)",Pet Soft,Dogs,Litter & Housebreaking,16.99,4.5,79,1,2022-01-25 20:48:35.470,2022-01-25 20:48:35.470,0,1.0,1.0,1.0,79.0,4.382026634673881,Medium
B00VMHRQO8,Whole Earth Farms Grain Free Wet Cat Food Real Chicken (Cast of 24),Whole Earth Farms,Cats,Food,,4.1,79,1,2016-08-20 19:23:11.000,2016-08-20 19:23:11.000,0,1.0,1.0,1.0,79.0,4.382026634673881,Medium
B07D5K6VSV,"Amazon Basics Collapsible Cube Cat Bed, 15 x 15 x 17 Inches, Grey",Amazon Basics,Cats,Beds & Furniture,36.09,4.6,9091,3,2018-12-07 21:48:08.214,2019-06-16 16:02:48.482,190,6.241787122207621,0.48063157894736847,0.015789473684210527,1456.473894736842,4.381029025745699,Medium
B08JKKXSML,"Sedioso Stuffed Dog Toys, Tug of War Plush Dog Toy for Large Breed, Cute Animal Squeaky Dog Toys with Crinkle Paper, Dog Chew Toys for Puppy, Small, Middle, Big Dogs (Brown(Hippo-R))",Sedioso,Dogs,Toys,13.99,4.2,3615,2,2021-11-26 18:34:41.816,2022-03-20 20:13:19.761,114,3.7450722733245727,0.5340350877192983,0.017543859649122806,965.2684210526317,4.375415545312761,Medium
B004HSSRQK,Ware ManufaCounturing CWM12002 2-Pack Corrugated Replacement Scratcher Pads Regular,Ware Manufacturing,Cats,Beds & Furniture,15.46,4.4,78,1,2018-01-31 13:51:49.551,2018-01-31 13:51:49.551,0,1.0,1.0,1.0,78.0,4.3694478524670215,Medium
B009RUAEW8,"Omega One Super Color Floating Cichlid Pellets, 3mm Small Pellets, 3.5 oz Container",Omega One,Pets Subscribe and Save Coupon,Pet Healtchare SnS Coupon,7.49,4.3,78,1,2021-11-01 20:49:24.354,2021-11-01 20:49:24.354,0,1.0,1.0,1.0,78.0,4.3694478524670215,Medium
B07KYL7MFN,"rabbitgoo Dog Harness, No-Pull Pet Harness with 2 Leash Clips, Adjustable Soft Padded Dog Vest, Reflective No-Choke Pet Oxford Vest with Easy Control Handle for Small Dogs, Turquoise, S",rabbitgoo,Dogs,"Collars, Harnesses & Leashes",24.98,4.5,152355,23,2017-09-02 16:17:26.526,2022-11-30 06:47:46.123,1914,62.877792378449406,0.3657889237199582,0.012016718913270637,2423.0335423197494,4.365315931905236,Medium
B0932VW15N,"Funio Dog Poop Bag Biodegradable ,100% Compostable Vegetable Based Corn Starch Poop Bags,Certified Compostable Dog Poo Bags",Funio,Dogs,Litter & Housebreaking,,4.2,77,1,2021-10-21 04:37:25.810,2021-10-21 04:37:25.810,0,1.0,1.0,1.0,77.0,4.356708826689592,Medium
B079SYNQQ5,"WAHL Premium Flea, Hair Pick, & Finishing Comb with Ergonomic Grips for Dog Grooming, Brushing, Detangling, and Flea Removal – Model 858503",WAHL,Dogs,Grooming,9.99,4.1,77,1,2019-11-01 04:51:24.269,2019-11-01 04:51:24.269,0,1.0,1.0,1.0,77.0,4.356708826689592,Medium
B017DGKUIA,"Red Dingo Martingale Reflective Bones 20mm Choke Collar, Dark Blue, Medium/Large",Red Dingo,Dogs,"Collars, Harnesses & Leashes",,4.4,77,1,2019-01-21 22:34:54.600,2019-01-21 22:34:54.600,0,1.0,1.0,1.0,77.0,4.356708826689592,Medium
B074SHRCZ3,"Small Dog Sock,Puppy Anti-Slip Socks Comfortable Shoes Boots with Rubber Reinforcement Soft of 4pcs Breathable Sock Design for Pet Dogs (S, I)",Mummumi,Dogs,Apparel & Accessories,,3.3,77,1,2020-12-15 02:46:28.119,2020-12-15 02:46:28.119,0,1.0,1.0,1.0,77.0,4.356708826689592,Medium
B0BHVQBW57,"Large Cat Litter Box with Lid, Foldable Fully Enclosed Anti-Splashing Cat Litter Box with Scoop,Drawer Type Cat Toilet, Easy to Installation and Clean，Odorless",MIU PET,Cats,Litter & Housebreaking,59.99,3.8,77,1,2022-10-01 22:33:32.587,2022-10-01 22:33:32.587,0,1.0,1.0,1.0,77.0,4.356708826689592,Medium
B0BWFT4D8H,"Wildeers Large Split Elk Antlers for Dogs - Premium and Tasty Dog Antler Chews - Made in USA, Naturally Shed, Healthy Treat - Grade A, 7-9 in, 2 Pieces, Half or Quarter, Odor-Free Antler Chew Bones",Wildeers,Dogs,Treats,34.99,3.7,76,1,2022-10-02 17:30:26.871,2022-10-02 17:30:26.871,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B09N6Z61KG,"Dog Food Puzzle Feeder Toys - ZEROMX Interactive Dog Puzzle Toys for Pets to Keep Them Busy,Dog Treat Dispenser Toy Interactive for IQ Training and Dog Brain Stimulating",ZEROMX,Dogs,Feeding & Watering Supplies,,4.1,76,1,2022-05-02 14:17:53.807,2022-05-02 14:17:53.807,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B00I589WYE,"Harness Lead Escape Resistant, Reduces Pull Dog Harness, Small/Medium 14 to 40 lbs, Red",Harness Lead,Dogs,"Collars, Harnesses & Leashes",,4.2,76,1,2016-06-24 12:36:45.000,2016-06-24 12:36:45.000,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B000FV8Q32,"Wahl Professional Animal Clipper Attachment Guide Comb Grooming Set for Wahl's Show Pro Plus, Deluxe Essentials, Iron Horse, Pro Ion, U-Clip and Deluxe U-Clip Pet, Dog, Cat, and Horse Clippers (#3168-500), Black",WAHL,Dogs,Grooming,,4.4,76,1,2022-04-09 01:32:10.501,2022-04-09 01:32:10.501,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B07M6JQLXH,"Ducky Hoodie for Pet, Small",Rubie's,Dogs,Apparel & Accessories,12.0,4.1,76,1,2019-11-06 23:52:23.416,2019-11-06 23:52:23.416,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B001ODZCK0,OurPets Play-N-Squeak Thrill of the Chase Interactive Cat Toy,Pet Zone,Top Selection from AmazonPets,,14.99,3.3,76,1,2017-03-20 12:38:00.000,2017-03-20 12:38:00.000,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B07GVMK3NJ,"Tibetan Dog Chew (X-Large, 2 lbs) Yak Treats - No Additives and No Preservatives. Keep Your Bored Fur-Babies Busy and Entertained for Hours (for Extra-Large Dog Breed)",Tibetan Dog Treats,Dogs,Treats,59.99,4.5,76,1,2020-09-01 01:49:37.683,2020-09-01 01:49:37.683,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B08MHF2HXG,"Annamaet Grain-Free Salcha Poulet Formula Dry Dog Food, (Chicken & Duck), 25-lb Bag, Brown",Annamaet,Dogs,Food,85.99,4.7,76,1,2020-12-09 21:19:03.502,2020-12-09 21:19:03.502,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B0C68XLLJV,Equine Care 10 Inches Pre Loaded Inner Spring Farrier Hoof Nippers.,Equine Care,Horses,Farrier Supplies,45.99,4.0,76,1,2021-11-29 01:22:17.655,2021-11-29 01:22:17.655,0,1.0,1.0,1.0,76.0,4.343805421853684,Medium
B0BFK5YRHV,"Purina Pro Plan Grain Free Wet Dog Food Variety Pack, Classic Entrees - (12) 13 oz. Cans",Purina Pro Plan,Dogs,Food,32.4,4.6,10431,46,2014-07-08 19:34:31.000,2022-09-13 15:57:35.469,2988,98.16031537450722,0.4686211512717537,0.015394912985274432,106.26493975903615,4.335979661921422,Medium
B08P1PGH71,"Multipet INTERNATIONAL Lambchop Plush Squeak Toy Mini for Pets, 6-Inch",Multipet,Dogs,Toys,4.49,4.5,56732,39,2014-11-03 04:00:34.000,2023-01-17 18:53:15.723,2997,98.45597897503285,0.39611611611611613,0.013013013013013013,576.2169102435769,4.335931107008501,Medium
B0C3H8PS4N,UPSKY Cat Toy Roller 4-Level Turntable Cat Toy Balls with Three Colorful Balls and Bell Ball X Turntable Interactive Kitten Fun Mental Physical Exercise Puzzle Toys.,UPSKY,Cats,Toys,13.99,4.4,43556,19,2019-02-23 03:20:22.599,2023-01-19 21:40:20.208,1426,46.846254927726676,0.4055820476858345,0.01332398316970547,929.7648246844319,4.332356742113067,Medium
B0017T1D7M,Milemont Five Star Pet Products Skull Print Bag Dispenser Black,Homdox,Dogs,Litter & Housebreaking,,4.4,75,1,2014-12-28 21:53:26.000,2014-12-28 21:53:26.000,0,1.0,1.0,1.0,75.0,4.330733340286331,Medium
B00JN9NGWS,"Farmina Natural And Delicious Chicken And Pomegranate Ancestral Low-Grain Formula Dry Cat Food, 3.3 Pound Bag",Farmina,Cats,Food,,4.5,75,1,2015-08-15 03:57:00.000,2015-08-15 03:57:00.000,0,1.0,1.0,1.0,75.0,4.330733340286331,Medium
B0BLC5BFNG,"Dog Cone for Dogs After Surgery, Soft Dog Recovery Cone, Breathable Dog Cones for Large and Medium Small Dogs,Adjustable Dog Recovery Collar for Pets,Wound Healing Safety E-Collar (Medium Dog)",ROMANTIC BEAR,Dogs,Health Supplies,23.99,4.0,75,1,2023-02-04 22:42:01.409,2023-02-04 22:42:01.409,0,1.0,1.0,1.0,75.0,4.330733340286331,Medium
B018RUNBAK,Blysh 3 Step Staircase with Hair Clips for Pets - 18 Deep x 14 H x 12 W - Inch,Blysh,Top Selection from AmazonPets,,,2.9,74,1,2016-06-16 16:28:48.000,2016-06-16 16:28:48.000,0,1.0,1.0,1.0,74.0,4.31748811353631,Medium
B0C362ZJPG,"Go Pet Club Step-Less Adjustable Speed Pet Dryer, Turquoise, DT-688",Go Pet Club,Dogs,Grooming,83.88,4.7,74,1,2014-05-12 22:28:43.000,2014-05-12 22:28:43.000,0,1.0,1.0,1.0,74.0,4.31748811353631,Medium
B0777PRVCF,Pro-Sense P-87083 Plus 50 Count Plus Tear Stain Solutions Wipes,ProSense,Dogs,Health Supplies,,4.1,74,1,2017-12-10 20:18:20.504,2017-12-10 20:18:20.504,0,1.0,1.0,1.0,74.0,4.31748811353631,Medium
B0BM9N453C,"Waterproof Dog Collar for Small Medium Large Dogs with Wear-Resisting Coated Metal Buckle,Adjustable Heavy Duty Dog Collar Stronger Than Leather (L, Black)",Auuil,Dogs,"Collars, Harnesses & Leashes",16.99,4.2,74,1,2022-12-23 00:14:42.334,2022-12-23 00:14:42.334,0,1.0,1.0,1.0,74.0,4.31748811353631,Medium
B0BGLDZDYP,Taste of the Wild Ancient Wetlands Canine Recipe with Roasted Fowl and Ancient Grains 28lb,Taste of the Wild,Dogs,Food,58.99,4.7,3220,3,2019-04-01 20:12:35.464,2019-09-19 23:02:44.260,171,5.617608409986859,0.5340350877192983,0.017543859649122806,573.1976608187134,4.313640196941083,Medium
