parent_asin,product_title,brand,main_category,category_l1,category_l2,category_l3,price,price_missing,average_rating,rating_number,demand_proxy,review_count,avg_review_rating,avg_helpful_vote,total_helpful_vote,verified_purchase_ratio,avg_review_text_length,first_review_date,last_review_date,weighted_rating_signal,value_score
B078X6MGDY,"PietyPet Artificial Aquatic Plants, 16 Pcs Small Aquarium Plants Artificial Fish Tank Decorations, Vivid Simulation Plant Creature Aquarium Landscape",PietyPet,Pet Supplies,Pet Supplies,Fish & Aquatic Pets,Aquarium Décor,,True,4.4,105,105,1,5.0,0.0,0,1.0,273.0,2020-10-08 20:57:31.096,2020-10-08 20:57:31.096,20.519132014093096,
B0BJ8WYN2S,"Mutsutaz 2 Pack Stainless Steel Dog Bowls with Rubber Bottom, Anti-Slip Heavy Duty Premium Quality Pets Feeder Bowls for Dogs and Cats and More (1½Cup / 10oz)",Mutsutaz,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,9.99,False,4.3,437,437,1,5.0,0.0,0,1.0,129.0,2021-11-22 15:27:26.043,2021-11-22 15:27:26.043,26.153541314618717,2.617972103565437
B001OVF6Z8,"Zoo Med Forest Floor Bedding, 8.8 Litre",Croci,Pet Supplies,Pet Supplies,Reptiles & Amphibians,"Terrarium Bedding, Sand & Substrate",10.99,False,4.7,2464,2464,2,4.5,11.5,23,1.0,546.0,2019-11-23 23:24:00.364,2022-12-05 04:38:40.802,36.706751306440914,3.3400137676470347
B09XBYLVBK,"Purina Friskies Gravy Wet Cat Food Variety Pack, Poultry Shreds, Meaty Bits & Prime Filets - (32) 5.5 oz. Cans",Friskies,Pet Supplies,Pet Supplies,Cats,Food,24.58,False,4.7,34728,34728,5,4.8,0.4,2,0.8,242.6,2016-10-16 13:42:44.000,2022-10-13 18:40:45.872,49.14005265333466,1.9991884724708977
B019DJZ0H6,"Highwave AutoDogMug Dog Water Bottle BPA-Free Portable Dog Water Bottle | Leak-Proof Portable Dog Water Bottle for Hiking and Traveling | Dish-Washer Safe, 20 oz",Highwave,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,19.95,False,4.4,8973,8973,3,4.333333333333333,0.0,0,1.0,97.33333333333333,2017-08-12 17:54:30.970,2021-06-17 00:28:12.385,40.04918186075808,2.0074777875066707
B09C3R57KH,"Lollimeow Pet Carrier Backpack, Bubble Backpack Carrier, Cats and Puppies,Airline-Approved, Designed for Travel, Hiking, Walking & Outdoor Use (Pink-Front Expandable)",LOLLIMEOW,Pet Supplies,Pet Supplies,Dogs,Carriers & Travel Products,34.99,False,4.6,10234,10234,1,5.0,0.0,0,1.0,68.0,2022-04-05 22:26:19.710,2022-04-05 22:26:19.710,42.4744150912388,1.2139015459056528
B0039Y1US0,"Wellness Wellbites Soft Natural Dog Treats, Chicken & Lamb, 8-Ounce Bag",Wellness Natural Pet Food,Pet Supplies,Pet Supplies,Dogs,Treats,,True,3.6,77,77,2,5.0,0.0,0,1.0,113.0,2013-12-24 14:55:55.000,2015-07-26 16:22:08.000,15.68415177608253,
B07K2BJR2S,"Pioneer Pet Raindrop Fountain, Pet Drinking Fountains (60 oz, Plastic -Black & White)",Pioneer Pet,Pet Supplies,Pet Supplies,Cats,Feeding & Watering Supplies,16.14,False,3.9,3942,3942,2,4.5,6.5,13,0.5,269.5,2010-03-19 16:02:28.000,2016-02-16 19:41:10.000,32.290818822122745,2.0006703111600213
B06XGP8J7T,"Horse Fly Mask with Ears, All Around Barn, Stable, Pasture, Trail Riding Fly and Sun Protection - Style: with Ears - Size: Horse",Prairie Horse Supply,Pet Supplies,Pet Supplies,Horses,Health Supplies,17.99,False,4.3,329,329,1,5.0,4.0,4,1.0,469.0,2021-02-03 00:48:31.196,2021-02-03 00:48:31.196,24.93609841418026,1.3861088612662738
B09YS5VJS7,Ourllamey Kitten Collar Cat Collars for Girl Cats with Bells Bling Diamond Rhinestone Cat Collar Adjustable 2pcs,OURLLAMEY,Pet Supplies,Pet Supplies,Cats,"Collars, Harnesses & Leashes",8.99,False,4.5,24,24,1,5.0,2.0,2,0.0,668.0,2021-10-05 04:03:31.536,2021-10-05 04:03:31.536,14.484941211906902,1.6112281659518244
B09GVPBVJ3,"3 Pieces Dog Diaper Striped Sanitary Pantie with Adjustable Suspender Washable Reusable Puppy Sanitary Panties Cute Pet Underwear Diaper Jumpsuits for Female Dogs (Rainbow Pattern,L)",Nuanchu,Pet Supplies,Pet Supplies,Dogs,Litter & Housebreaking,23.99,False,3.9,1761,1761,1,3.0,0.0,0,1.0,536.0,2021-11-17 20:51:54.740,2021-11-17 20:51:54.740,29.149398745334885,1.215064557954768
B09NKNWSSZ,SuperBuddy Cat Collars Breakaway with Cute Bow Bell - 2 Pack Kitten Collar Plaid Cat Collar with Removable Bowtie Cat Collar for Cats Kittens,SuperBuddy,Pet Supplies,Pet Supplies,Cats,"Collars, Harnesses & Leashes",6.46,False,4.7,1215,1215,1,5.0,0.0,0,1.0,35.0,2022-05-11 13:35:31.000,2022-05-11 13:35:31.000,33.38561369387273,5.168051655398255
B07QLJZWD4,"Dog Collar Bow Ties - Sturdy Soft Material&Leather Camouflage Collars for Small Medium Large Dogs Breed Puppies Adjustable 18 Colors and 3 Sizes (Camouflage, M 13""-18"")",Pipidog,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",11.99,False,4.7,1369,1369,1,5.0,0.0,0,1.0,36.0,2020-01-06 13:58:24.177,2020-01-06 13:58:24.177,33.9460602884642,2.831197688779333
B0C3N147BW,"PETMAKER Orthopedic Dog Bed – 2-Layer Memory Foam Dog Bed with Machine Washable Sherpa Cover – 20x15 Dog Bed for Small Dogs up to 20lbs (Tan),Brown",PETMAKER,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,20.32,False,4.5,9879,9879,5,3.6,0.6,3,1.0,78.2,2017-11-19 15:13:34.476,2021-04-16 21:48:12.463,41.39220505833861,2.0370179654694196
B015N8I7O4,"Snoozer Pet Products - Lookout II Pet Car Seat, Large - Sapphire",Snoozer,Pet Supplies,Pet Supplies,Dogs,Carriers & Travel Products,224.95,False,4.7,2258,2258,1,5.0,1.0,1,1.0,1250.0,2015-06-24 18:53:06.000,2015-06-24 18:53:06.000,36.296584327399614,0.16135400901266778
B0BXQ4FV4T,"New Waterless Dog Shampoo | Natural Dry Shampoo for Dogs or Cats No Rinse Required | Made with Natural Extracts | Vet Approved Treatment - Made in USA (Lemongrass, 17 Fl Oz)",Bodhi Dog,Pet Supplies,Pet Supplies,Dogs,Grooming,17.99,False,4.3,4527,4527,2,4.5,1.0,2,1.0,409.5,2017-03-17 04:50:14.000,2020-10-17 19:51:57.326,36.197553165496984,2.0120930053083375
B0BKLPH297,"Downtown Pet Supply 0.5 LB, 4-5"" Sticks, Rawhide Free Dog Chews Long Lasting and Non-Splintering - Single Ingredient, All Natural Dog Treats for Small Dogs and Puppies - Grass-Fed Beef Bully Sticks",Downtown Pet Supply,Pet Supplies,Pet Supplies,Dogs,Treats,24.99,False,4.2,166,166,1,3.0,0.0,0,1.0,76.0,2020-03-01 22:25:35.636,2020-03-01 22:25:35.636,21.495574012150374,0.8601670272969338
B095PMWH1T,"Amazon Brand - Kitzy Pate Canned Cat Food, Chicken and Rice, 3 Oz ( 24 Pack)",Kitzy,Pet Supplies,Pet Supplies,Cats,Food,27.65,False,3.8,342,342,2,5.0,0.5,1,1.0,256.0,2022-02-16 20:03:48.115,2022-07-24 18:07:40.314,22.18337569923057,0.8022920686882666
B083RV9TT1,"Nerf Dog Rubber Ball Dog Toy with Checkered Squeaker, Lightweight, Durable and Water Resistant, 4 Inch Diameter for Medium/Large Breeds, Single Unit, Blue",Nerf Dog,Pet Supplies,Pet Supplies,Dogs,Toys,11.0,False,4.5,1945,1945,1,5.0,0.0,0,1.0,182.0,2021-03-08 04:19:30.045,2021-03-08 04:19:30.045,34.080890682356774,3.0982627893051613
B07N2NP2TM,"Pet Cat Sweater Kitten Clothes for Cats Small Dogs,Turtleneck Cat Clothes Pullover Soft Warm,fit Kitty,Chihuahua,Teddy,Poodle,Pug",Evursua,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,13.5,False,4.4,929,929,1,5.0,2.0,2,1.0,32.0,2018-03-11 23:17:42.470,2018-03-11 23:17:42.470,30.074812179048127,2.2277638651146763
B097G5J5V9,"Nature's Miracle Urine Destroyer Cat 32 Ounces, Enzymatic Formula, Pour",Nature's Miracle,Pet Supplies,Pet Supplies,Cats,Treats,14.86,False,4.6,10029,10029,2,5.0,0.5,1,0.5,322.0,2017-12-17 23:21:05.181,2020-07-19 23:46:05.418,42.381345052397506,2.852042062745458
B0140RS34S,SHOW SEASON ANIMAL PRODUCTS 1 Chrome Coat® Pet Conditioner 1 Gallon for Dogs & Cats | Long-Lasting Softness | Cruelty-Free | Paraben-Free | Biodegradable and Non-Toxic | Made in The USA,SHOW SEASON ANIMAL PRODUCTS 1,Pet Supplies,Pet Supplies,Cats,Grooming,67.49,False,4.5,34,34,1,5.0,0.0,0,1.0,127.0,2018-11-13 08:22:56.592,2018-11-13 08:22:56.592,15.999066276702361,0.2370583238509759
B07KPJQLW4,"CollarDirect Nylon Dog Leash 5ft for Daily Outdoor Walking Running Training Heavy Duty Reflective Pet Leashes for Large, Medium & Small Dogs (S, Pink)",CollarDirect,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",9.99,False,4.6,1219,1219,1,5.0,1.0,1,1.0,331.0,2020-06-15 05:32:35.656,2020-06-15 05:32:35.656,32.69038823354559,3.272311134489048
B08M6HB2YT,"Sweet Feet and Beak Comfort Grip Safety Perch for Bird Cages - Patented Pumice Perch for Birds to Keep Nails and Beaks in Top Condition - Safe Easy to Install Bird Cage Accessories - X-Small 4.5""",Sweet Feet and Beak,Pet Supplies,Pet Supplies,Birds,Birdcage Accessories,12.99,False,4.5,1770,1770,1,5.0,0.0,0,1.0,36.0,2018-06-25 21:34:49.900,2018-06-25 21:34:49.900,33.65684837002275,2.5909813987700345
B072Z889VC,"Illumifun Small LED Dog Collar - USB Rechargeable Glowing Pet Safety Collar, Nylon Webbing Light Up Collars for Your Pups (Blue-2 Reflective Strip, X-Small)",Illumifun,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",11.92,False,4.5,7960,7960,2,5.0,0.0,0,1.0,48.0,2019-05-23 15:09:00.063,2020-12-26 18:46:40.068,40.4203945458986,3.390972696803574
B08XQ6JWD2,"LUCOLOVE Dog Cooling Vest, Lightweight 2-Layer Camo Army Print Pet Cooler Jacket for All Small to Very Large Dogs. UV Protection Cooling Shirt for Beach, Hiking, Walking",LUCOLOVE,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",36.95,False,4.4,387,387,1,1.0,1.0,1,1.0,42.0,2021-10-05 18:05:31.861,2021-10-05 18:05:31.861,26.228423494342405,0.7098355478847741
B073RWNSTQ,"RC Pet Products Cascade Jacket Fleece Lined Water Resistant Dog Coat, Size 16, Burnt Orange",RC Pet Products,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,,True,4.7,250,250,1,5.0,0.0,0,1.0,24.0,2020-07-13 05:19:38.324,2020-07-13 05:19:38.324,25.969628813919382,
B09JCSHMWT,"Petsmile Professional Pet Toothpaste | Cat & Dog Dental Care | Controls Plaque, Tartar, & Bad Breathe | Only VOHC Accepted Toothpaste | Teeth Cleaning Pet Supplies (London Broil, 2.5 Oz)",petsmile,Pet Supplies,Pet Supplies,Dogs,Health Supplies,15.0,False,4.4,479,479,3,4.666666666666667,0.0,0,1.0,233.0,2017-09-28 19:21:04.197,2021-10-23 14:28:19.606,27.164658857168522,1.8109772571445681
B07BMSPSWG,"K. T. Manufacturing Mysterious Kuddle Kup Cat Bed, White",Carolina Pet,Pet Supplies,Pet Supplies,Cats,Beds & Furniture,14.99,False,4.2,491,491,1,2.0,1.0,1,1.0,245.0,2018-05-20 23:02:15.974,2018-05-20 23:02:15.974,26.033610609267694,1.7367318618590857
B09ZJCJWTS,"GigaBite 6 Inch All Natural Beef Tendon Sticks by Best Pet Supplies - Pack of 15,TTD-06-15T",Best Pet Supplies,Pet Supplies,Pet Supplies,Dogs,Treats,,True,4.4,307,307,1,5.0,0.0,0,1.0,24.0,2016-09-08 12:34:12.000,2016-09-08 12:34:12.000,25.212439045083727,
B0C4Z4H3DT,Tetra Whisper Bio-Bag Filter Cartridges For Aquariums - Unassembled,Tetra,Pet Supplies,Pet Supplies,Fish & Aquatic Pets,Aquarium Pumps & Filters,23.8,False,4.7,8914,8914,5,4.6,0.0,0,0.8,241.8,2014-01-05 17:55:01.000,2019-07-13 22:45:17.053,42.74880549239703,1.7961682979998752
B0BS33DBHL,"Yorpumly Squeaky Dog Toys for Aggressive Chewers, Indestructible Tough Dog Chew Toys with Real Bacon Flavored, Interactive Dog Toys Tug of War for Medium/Large Breed Dogs",Yorpumly,Pet Supplies,Pet Supplies,Dogs,Toys,,True,3.9,28,28,1,3.0,0.0,0,0.0,791.0,2023-02-22 07:45:34.349,2023-02-22 07:45:34.349,13.132453736947248,
B01ALU2TUM,Blue and White Navy Striped Sailor Anchor Style Pet Dog Harness and Leash Set for Walking Party (Medium),Wiz BBQT,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",11.99,False,3.5,87,87,1,2.0,2.0,2,1.0,170.0,2021-07-12 09:20:41.949,2021-07-12 09:20:41.949,15.670678850673724,1.3069790534340053
B0BHF5626J,SMATICA Flirt Pole for Dogs - Interactive Dog Toys for Boredom & Stimulating – Lightweight & Sturdy Puppy Toys – Flirt Pole for Dogs Heavy Duty for Dog Training & Exercise (Not for Aggressive Chewers),SMATICATOYS,Pet Supplies,Pet Supplies,Dogs,Toys,19.95,False,4.1,141,141,1,2.0,0.0,0,0.0,885.0,2023-01-09 18:06:27.259,2023-01-09 18:06:27.259,20.318890936165168,1.018490773742615
B000688QNE,"Avoderm Natural Original Biscuits Dog Treat, 20-Ounce",AvoDerm,Pet Supplies,Pet Supplies,Dogs,Treats,,True,3.1,50,50,1,5.0,0.0,0,1.0,937.0,2016-11-23 22:35:34.000,2016-11-23 22:35:34.000,12.18865946144541,
B0BNL7T5GX,"UNICITII Dog Car Seats for Small Dogs-Elevated Pet Dog Booster Seat for Dog,Raised Dog Lookout Car seat w/Clip-On Safety Leash Adjustable Pet Travel Seat",UNICITII,Pet Supplies,Pet Supplies,Dogs,Carriers & Travel Products,32.98,False,4.6,740,740,2,5.0,1.5,3,0.5,774.0,2021-10-27 04:18:23.702,2022-01-03 15:55:50.741,30.396802876361996,0.9216738288769557
B09V8QW2RT,"Petmate Crackle Heads Crackle Ball Crunchy Noise Chew Fetch Toy for Dogs Assorted Colors, Medium 3' Diameter",JW,Pet Supplies,Pet Supplies,Dogs,Toys,4.44,False,4.1,12128,12128,18,3.4444444444444446,1.7777777777777777,32,1.0,157.66666666666666,2014-03-24 01:43:04.000,2022-05-25 16:46:34.643,38.553753689066404,8.683277857897838
B07FJC4VCC,Walk Your Dog With Love Original Standard Edition No-Pull Harness for Dogs,Walk Your Dog With Love,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",,True,4.0,506,506,1,5.0,7.0,7,1.0,1534.0,2016-04-22 19:38:01.000,2016-04-22 19:38:01.000,24.914044014364734,
B08NN57DXP,"Lulubelles H&K for Dogs Power Plush | Lucky Charm Bone (Small) | St. Patricks Day Funny Dog Toy | Dog Toy with Squeaker | Dog Gift | Fun, Durable, and Safe | Squeaky Dog Toy",Huxley & Kent,Pet Supplies,Pet Supplies,Dogs,Toys,11.99,False,4.6,66,66,1,2.0,0.0,0,0.0,101.0,2023-03-05 03:33:41.374,2023-03-05 03:33:41.374,19.34158604919844,1.6131431233693445
B0BSDY1G24,"FURRYFECTION Plaid Dog Harness for Medium Dogs, No Pull Reflective Pet Harness, No Choke Vest Harnesses with Leash, Easy Control Handle, Adjustable Front Lead & Seat Belt,Red & Black,M",FURRYFECTION,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",24.99,False,4.4,1533,1533,1,5.0,1.0,1,0.0,571.0,2022-10-02 18:23:02.831,2022-10-02 18:23:02.831,32.27678952047969,1.2915882161056298
B071CR79VL,"Lionet Paws Boy Dog Collar with Bowtie, Comfortable Adjustable Cute Navy Blue Bow Tie Collar for Male Dogs Gift, Large, Neck 16-24 inches",lionet paws,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",17.99,False,4.7,11012,11012,3,5.0,4.666666666666667,14,1.0,204.66666666666666,2017-08-11 15:46:14.590,2019-01-10 04:32:44.007,43.74210885917523,2.431467974384393
B083XKBHMP,"EC.TEAK Retractable Dog Leash, 26 FT Dog Walking Leash for Medium Large Dogs up to 77lbs, One Button Break & Lock, Heavy Duty No Tangle",EC.TEAK,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",13.99,False,4.1,4025,4025,1,5.0,0.0,0,1.0,88.0,2021-08-21 00:49:39.458,2021-08-21 00:49:39.458,34.03216728541892,2.432606668007071
B09JZ18G48,MFOX Calming Dog Bed (L/XL/XXL/XXXL) for Medium and Large Dogs Comfortable Pet Bed Faux Fur Donut Cuddler Up to 25/35/55/100lbs,MFOX,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,45.99,False,4.2,15077,15077,4,4.5,3.25,13,1.0,209.5,2020-09-06 20:37:33.445,2023-01-25 04:45:41.410,40.40816642844092,0.8786294070111094
B0BBVFWTHS,"Kuoser Padded Dog Coat, Warm Dog Jacket with Thicken Furry Collar, Dog Cold Weather Coats for Small Medium Dogs Reflective Windproof Dog Clothes XS-XL",Kuoser,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,22.99,False,4.5,72,72,1,5.0,0.0,0,1.0,174.0,2022-11-22 00:28:13.838,2022-11-22 00:28:13.838,19.30706748516776,0.8398028484196504
B07XG3C1KK,"Pawaboo Pet Carrier Backpack, Adjustable Pet Front Cat Dog Carrier Backpack Travel Bag, Legs Out, Easy-Fit for Traveling Hiking Camping for Small Medium Dogs Cats Puppies, Extra Large, Black",Pawaboo,Pet Supplies,Pet Supplies,Dogs,Carriers & Travel Products,28.99,False,4.1,27240,27240,2,2.5,20.5,41,0.5,822.0,2017-07-18 21:35:14.405,2020-07-11 21:00:40.181,41.87116172826754,1.4443312082879456
B0825KZPSD,"Laifug 50""x36""x10"" Dog Bed Waterproof Cover Liner Extra Large (Jumbo Size)",Laifug,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,,True,4.7,40,40,1,1.0,0.0,0,1.0,64.0,2021-10-02 22:23:23.135,2021-10-02 22:23:23.135,17.45378871351025,
B072QCNMKG,"Outward Hound Silverton Weatherproof Thinsulate Warm Coat for Dogs, Grey, Small",Outward Hound,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,,True,4.4,307,307,4,4.75,0.75,3,0.0,674.0,2017-11-14 17:00:09.170,2018-10-30 19:34:18.312,25.212439045083727,
B09BCJ9B41,"Wegreeco Washable Male Dog Belly Wrap - Pack of 3 - (Black,Blue,Olive,Large)",wegreeco,Pet Supplies,Pet Supplies,Dogs,Litter & Housebreaking,20.99,False,4.5,40219,40219,13,4.230769230769231,0.3076923076923077,4,1.0,302.84615384615387,2016-09-26 02:44:07.000,2021-07-11 02:08:01.761,47.7095384849699,2.272965149355403
B0B3SQ1SB4,"Sycoodeal Dog Bed,Crate Pet Bed Kennel Pad,Soft Plush Washable,Comfortable Dog Bed,Suitable for Medium Dogs (Grey)",Sycoodeal,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,20.39,False,4.3,3415,3415,3,4.333333333333333,2.3333333333333335,7,0.6666666666666666,276.0,2022-05-25 14:14:27.848,2022-12-02 19:05:06.754,34.985769886106375,1.7158298129527403
B086X6QFQ6,Doug The Pug by Outward Hound Incredibowl Donuts and Sprinkles Dog Bowl,Outward Hound,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,10.7,False,4.4,741,741,2,5.0,0.0,0,0.0,526.5,2019-04-28 14:06:28.973,2019-06-22 02:23:13.708,29.081136669936477,2.7178632401809795
B08LSHPNSQ,Waterproof Fleece Dog Winter Coat - Warm XL Dog Snow Jacket for Cold Weather by Lautus Pets (Blue),Lautus Pets,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,21.99,False,4.1,238,238,1,3.0,0.0,0,0.0,323.0,2021-03-24 16:56:09.802,2021-03-24 16:56:09.802,22.453500562919192,1.0210777882182445
B0C4SC9CK8,"Blue Dog Bed for Small Dogs Fluffy Anti-Anxiety Dog Bed, Calming Dog Bed for Small Dogs Washble Snuggle Safe and Soft Puppy Bed for Small Dogs,Round Donut Machine Washable Small Pet Bed.",nononfish,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,26.99,False,4.6,6590,6590,1,5.0,0.0,0,1.0,181.0,2022-09-29 18:52:58.138,2022-09-29 18:52:58.138,40.44991766084251,1.4987001726877551
B08VTGJW9Z,"Fluval C4 Nodes, Replacement Aquarium Filter Media, 7 Ounces, 14024",Fluval,Pet Supplies,Pet Supplies,Fish & Aquatic Pets,Aquarium Pumps & Filters,14.99,False,4.7,2186,2186,3,3.3333333333333335,2.0,6,1.0,446.0,2013-04-12 23:37:05.000,2013-04-13 00:08:44.000,36.144344297180815,2.411230440105458
B006M9FFP8,Simple Solution 16-Ounce Cat Odor Destroyer Spray Bottle,Simple Solution,Pet Supplies,Pet Supplies,Cats,Litter & Housebreaking,,True,5.0,2,2,1,5.0,0.0,0,1.0,207.0,2013-10-08 12:36:56.000,2013-10-08 12:36:56.000,5.493061443340549,
B07PFXHK24,"ADITYNA Heavy Duty Leather Dog Leash 6 ft x 1"" - Dog Leash for Large Dogs and Extra Large Dogs - Strong and Soft Dog Training Leash (XL - 6 ft x 1 inch, Brown)",ADITYNA,Pet Supplies,Pet Supplies,Dogs,Training & Behavior Aids,34.97,False,4.7,521,521,1,3.0,0.0,0,1.0,242.0,2021-06-28 02:48:08.305,2021-06-28 02:48:08.305,29.411037663048404,0.8410362500156822
B095KRR35D,"Cat Mate 3-Level, 70 fl. oz. Pet Fountain - BPA and BHT Free with 3-Stage Filter and Low Voltage Pump",Cat Mate,Pet Supplies,Pet Supplies,Cats,Feeding & Watering Supplies,27.99,False,4.4,6464,6464,7,4.142857142857143,0.2857142857142857,2,1.0,281.42857142857144,2015-06-12 03:48:43.000,2020-03-09 17:22:15.587,38.60629648130622,1.379288906084538
B01DN07JUM,"Paw Lifestyles – Dog Treat Training Pouch – Easily Carries Pet Toys, Kibble, Treats – Built-In Poop Bag Dispenser – 3 Ways To Wear – Grey",Paw Lifestyles,Pet Supplies,Pet Supplies,Dogs,Training & Behavior Aids,17.95,False,4.6,18959,18959,7,3.7142857142857144,0.14285714285714285,1,0.7142857142857143,215.42857142857142,2018-07-12 14:06:38.849,2022-02-15 02:17:10.223,45.31039916872145,2.524256221098688
B0101K6ZTS,"Rubie's Dapper Dog Pet Costume, X-Large",Rubie's,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,24.67,False,4.1,633,633,1,2.0,0.0,0,1.0,363.0,2016-07-26 21:25:38.000,2016-07-26 21:25:38.000,26.45340071319262,1.0722902599591657
B0C3TS4994,"Paw Inspired Disposable Male Dog Wraps, Belly Band for Dogs | Disposable Dog Diapers | Belly Bands for Male Dogs (12 Count, Large)",Paw Inspired,Pet Supplies,Pet Supplies,Pets Supplies Subscribe & Save,,14.99,False,4.4,562,562,4,4.75,0.0,0,1.0,90.25,2017-08-13 02:42:38.281,2022-02-17 23:00:08.777,27.86643036381464,1.859001358493305
B074WMR74D,"Jusney Bird Rope Perches,Parrot Toys 21 inches Rope Bungee Bird Toy (21 inches)[1 Pack]",Jusney,Pet Supplies,Pet Supplies,Birds,Toys,11.99,False,4.6,2908,2908,1,5.0,0.0,0,1.0,48.0,2020-10-30 20:30:38.114,2020-10-30 20:30:38.114,36.687597429077925,3.059849660473555
B09GBQPMJ8,"Vetoquinol Viralys Gel L-Lysine Supplement for Cats, 5oz - Cats & Kittens of All Ages - Immune Health - Sneezing, Runny Nose, Squinting, Watery Eyes - Palatable Maple Flavor Lysine Gel",Vétoquinol,Pet Supplies,Pet Supplies,Cats,Health Supplies,22.99,False,4.5,8131,8131,8,4.5,0.125,1,1.0,205.625,2015-10-24 19:12:11.000,2021-07-26 13:14:42.244,40.51602978636707,1.7623327440786025
B09D8LJWZJ,"Good ’n’ Fun Triple Flavor Kabobs 18 Count, Rawhide Snack for All Dogs (3 Pack)",Good'n'Fun,Pet Supplies,Pet Supplies,Dogs,Treats,31.08,False,4.2,13,13,1,5.0,3.0,3,1.0,316.0,2022-04-22 21:42:44.758,2022-04-22 21:42:44.758,11.084040784384086,0.35662936886692687
B07ZRZXJHN,Wahl Professional Animal Clipper Pocket Pro #9861-600,WAHL,Pet Supplies,Pet Supplies,Dogs,Grooming,24.01,False,3.0,39,39,1,4.0,0.0,0,0.0,660.0,2015-05-24 16:56:14.000,2015-05-24 16:56:14.000,11.06663836234181,0.46091788264647265
B09HCY6968,"OurPets Wobble Scratch Track Cat Toy - Interactive Cat Toys for Indoor Cats with Cat Ball Track That Rolls, Feather Wand and Scratcher Pad. Great as a Kitten Toy for Self Play to Keep Them Busy",Our Pets,Pet Supplies,Pet Supplies,Cats,Toys,17.97,False,3.9,94,94,2,3.0,0.0,0,0.0,999.5,2022-01-13 18:48:25.618,2022-01-16 18:32:10.188,17.760119877242108,0.9883205273924379
B0BGMZN954,Dog Sweater Knitwear Dog Warm Winter Clothing for Large Dogs Cats Puppy Classic Green Plaid Turtleneck Knitted Clothes for Boys Girls Dogs Gift for Dogs in Christmas New Year,LASTMINVIN,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,19.99,False,4.3,124,124,1,5.0,1.0,1,1.0,215.0,2023-03-04 21:55:53.999,2023-03-04 21:55:53.999,20.761749070399894,1.038606756898444
