parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,reviews_per_month,rating_number_per_month,value_score,success_probability,success_score,success_tier,success_rank
B016RXYA2W,PET SHOW 20pcs Small Dog Hair Bows with Rubber Bands Puppies Doggies Cats Topknot Bowknot Matching Hair Grooming Accessories for Boy Girl Pomeranian Yorkie Poodle Maltese Shih Tzu Groomer,PET SHOW,Dogs,Apparel & Accessories,12.99,4.4,1817,1,1.0,1817.0,2.5422760591874263,0.42667218681527297,42.667218681527295,Medium,2455.0
B08FSVRP7N,"Mofason Pet Food Mat Waterproof Dog Mat 24”x16” Large – 0.5” inch Raised Edge, Dog Cat Silicone Feeding Placemat Water Bowl Tray for Floors, Nonslip Washable Dog Mat for Food and Water",Mofason,Dogs,Feeding & Watering Supplies,16.99,4.5,2134,1,1.0,2134.0,2.030488444113141,0.42666864501641594,42.66686450164159,Medium,2456.0
B0BZDFW6NT,"Suitical Recovery Sleeve Dog, XXX-Small, Black",Suitical,Dogs,Health Supplies,31.11,4.1,3913,1,1.0,3913.0,1.0902118967090866,0.4266351042509093,42.66351042509093,Medium,2457.0
B07SCFFJR9,"The Blissful Dog Paw Butter for Your Dog's Rough and Dry Paws, 2-Ounce",The Blissful Dog,Dogs,Health Supplies,16.95,4.5,2119,1,1.0,2119.0,2.033408327698954,0.42663378232921134,42.66337823292113,Medium,2458.0
B0B9VJJLDT,"Pedigree DentaStix Chewy Chunx Dental Treats, Large Dog – 4 oz.",Pedigree,Dogs,Treats,3.79,4.6,197,1,1.0,197.0,6.41847713487991,0.42658525626815674,42.658525626815674,Medium,2459.0
B01G63ZD42,"43"" Stackable Heavy Duty Cage w/Feeding Doors and Divider or Additional Tray (3xDG-43-T)",Homey Pet,Small Animals,Houses & Habitats,649.99,4.4,1721,1,1.0,1721.0,0.05043995048223169,0.42657379538172746,42.65737953817275,Medium,2460.0
B09WWHH57J,"Stella & Chewy’s Freeze-Dried Raw Wild Weenies Dog Treats – All-Natural, Protein Rich, Grain Free Dog & Puppy Treat – Great for Training & Rewarding – Bac’n Me Crazy Recipe – 3 oz Bag",Stella & Chewy's,Dogs,Food,14.99,4.7,4980,1,1.0,4980.0,2.669307136720776,0.4264973419464926,42.649734194649255,Medium,2461.0
B0B78HFHGF,"VKPETFR Breakaway Cat Collar with Removable Bow Tie and Bell, Cute Multi-Style Patterns, 3 Pack Safety Buckle Kitten Collars, Adjustable Pet Collar for Boy Cats Puppy",VKPETFR,Cats,"Collars, Harnesses & Leashes",10.99,4.7,173,1,1.0,173.0,2.2063293818296894,0.4264814049904679,42.64814049904679,Medium,2462.0
B0006ZE6XQ,Pollys Pet Products Manu Mineral Blocks Natural for Birds,Polly's Pet Products,Top Selection from AmazonPets,Unknown,15.13,4.3,142,1,1.0,142.0,1.4104581566502048,0.4264636559564898,42.64636559564898,Medium,2463.0
B017DCWMYE,"Mendota Pet Show Snap Leash - Dog Lead - Made in The USA - Silver, 1/8 in x 4 ft - for Small Breeds",Mendota Pet,Dogs,"Collars, Harnesses & Leashes",12.49,4.4,97,1,1.0,97.0,1.6152007130624915,0.42633172868537256,42.63317286853726,Medium,2464.0
B0BHK15BWB,"Universal Pet Playpen 2-Panel Extension Kit | Fits Metal 30-Inch Dog Pens | Kit Measures, 24x30 Inch (Pack of 2)",MidWest Homes for Pets,Dogs,"Crates, Houses & Pens",21.1,4.3,4355,1,1.0,4355.0,1.7076317905889693,0.42632668920798145,42.632668920798146,Medium,2465.0
B004C3R9WI,"PRN Pharmacal Mycodex Flea and Tick Shampoo P3 - Sensitive Skin Shampoo for Dogs & Cats - with Oatmeal, Lanolin, & Aloe - Removes Dandruff, Dirt, & Scales While Killing Fleas, Ticks & Lice - 12 Fl Oz",PRN Pharmacal Inc,Dogs,Flea & Tick Control,14.45,4.3,219,1,1.0,219.0,1.6050241141394572,0.4263188736826951,42.63188736826951,Medium,2466.0
B07SR4X64D,"Love's cabin Round Donut Cat and Dog Cushion Bed, 20in Pet Bed for Cats or Small Dogs, Anti-Slip & Water-Resistant Bottom, Super Soft Durable Fabric Pet beds, Washable Luxury Cat & Dog Bed Brown",Love's cabin,Cats,Beds & Furniture,20.99,4.5,11259,1,1.0,11259.0,2.000026372445048,0.426246738864222,42.6246738864222,Medium,2467.0
B00NW8QEDY,"DOGLOVEIT Lion Mane for Cat Appreal, Pet Costume Lion Wig for Dog Cat Halloween Pet Dress up with Ears",Dogloveit,Cats,Apparel,7.97,4.3,813,1,1.0,813.0,3.6158631836651094,0.4262132966388056,42.62132966388056,Medium,2468.0
B009RUAEW8,"Omega One Super Color Floating Cichlid Pellets, 3mm Small Pellets, 3.5 oz Container",Omega One,Pets Subscribe and Save Coupon,Pet Healtchare SnS Coupon,7.49,4.3,78,1,1.0,78.0,2.508494761763443,0.4262126172217116,42.62126172217116,Medium,2469.0
B07TXSNQZW,"Nourse CHOWSING Dog Raincoat Lightweight Waterproof Dog Raincoats, with Reflective Safety Strip & Leash Hole Raincoat, for Large & Medium Dogs Blue (L)",Nourse,Dogs,Apparel & Accessories,9.99,4.4,552,1,1.0,552.0,2.781539059729557,0.4262079035447165,42.62079035447165,Medium,2470.0
B00FKFRMA6,"ZippyPaws Holiday Crinkle - Squeaky Plush Dog Toy (Santa, Small)",ZippyPaws,Dogs,Toys,11.99,4.6,230,1,1.0,230.0,2.0880001224687446,0.42619398605306186,42.61939860530619,Medium,2471.0
B09WKBKV3F,"SWEEJAR Ceramic Raised Cat Bowls, Slanted Cat Dish Food or Water Bowls, Elevated Porcelain Pet Feeder Bowl Protect Cat's Spine, Stress Free, Backflow Prevention (White)",SWEEJAR,Cats,Feeding & Watering Supplies,16.99,4.6,2067,1,1.0,2067.0,2.0669777094697044,0.42602605876531024,42.60260587653102,Medium,2472.0
B078PTBHBH,BOTARO Feline Greenies Dental Treats Flavor Variety 2-Pack 42oz (2 x 21oz),BOTARO,Cats,Treats,,4.8,207,1,1.0,207.0,,0.4259909891828369,42.59909891828369,Medium,2473.0
B09ZQRPGY1,Dog Carrier Cat Carriers Airline Approved Pet Carrier for Small Medium Dogs Cats Puppies Collapsible Soft Sided Travel Puppy Carrier Bag (Blue),SOUNDY,Dogs,Carriers & Travel Products,28.99,4.6,473,1,1.0,473.0,0.9776320689823164,0.425955525681415,42.5955525681415,Medium,2474.0
B00QX1V0TK,"Pup-Peroni Mix Stix Turducken (Turkey, Duck & Chicken) Flavor Dog Snacks",Pup-Peroni,Dogs,Treats,,4.3,86,2,0.1338021978021978,5.753494505494506,,0.4259277785224096,42.59277785224096,Medium,2475.0
B07N2NP2TM,"Pet Cat Sweater Kitten Clothes for Cats Small Dogs,Turtleneck Cat Clothes Pullover Soft Warm,fit Kitty,Chihuahua,Teddy,Poodle,Pug",Evursua,Dogs,Apparel & Accessories,13.5,4.4,929,1,1.0,929.0,2.2277638651146763,0.4259218097812587,42.59218097812587,Medium,2476.0
B082QHJ4R6,"ZEUS Better Bones Dog Treats, Rawhide Free Healthy Chicken Jerky Dog Treats, Salmon and Chicken Mini Bones, 12 Count",ZEUS,Dogs,Treats,,4.4,804,3,2.609142857142857,699.2502857142857,,0.42589737985338744,42.58973798533874,Medium,2477.0
B07GH4QZWK,"Paws of Kerry Dog Ear Cleaner for Itching, Head Shaking, Odor, Wax and Discharge - Non-Irritating Ear Wash for Dogs & Cats, Natural Ear Drops for Dogs - 8 Ounces - Dog Ear Cleaner Solution",Paws of Kerry,Dogs,Health Supplies,14.95,4.2,471,2,0.0592794547224927,13.96031158714703,1.7297198487932666,0.4258952782501403,42.58952782501403,Medium,2478.0
B09153QR1F,"chede Breakaway Cat Collar with Bells - 2 Pack Cat Collar with Bells, Christmas Cat Collar,Cat Collars with Sunflower, Accessories for Pet Collars, Adjustable for Cats and Small Dogs",chede,Cats,"Collars, Harnesses & Leashes",12.99,4.6,548,1,1.0,548.0,2.2338146906038365,0.42583200953810807,42.58320095381081,Medium,2479.0
B07MZGSX47,"Sparky Pet Co - ECollar Replacement Strap Easy Release Double Buckle Dog Collar - Rugged Nylon - Adjustable - D Ring - Quick Release Metal Clasp - for Invisible Fence Systems - 3/4"" x 24"" - Raspberry",Sparky Pet Co,Dogs,"Collars, Harnesses & Leashes",28.99,4.2,385,1,1.0,385.0,0.8628670904364365,0.42580097485852647,42.58009748585265,Medium,2480.0
B0BTJW5HBC,"Burt's Bees for Puppies Training Dog Dental Water Additive with Aloe Vera Extract, 16 fl Oz | Flavorless Water Additive for Dogs | 97% Natural Dog Water Additive",Burt's Bees,Cats,Health Supplies,,4.2,118,1,1.0,118.0,,0.4257689916305053,42.57689916305053,Medium,2481.0
B07JH45HSP,"Mihachi Turtleneck Dog Sweater - Winter Coat Apparel Classic Cable Knit Clothes with Leash Hole for Cold Weather, Ideal Gift for Pet in New Year",Mihachi,Dogs,Apparel & Accessories,,4.4,6392,1,1.0,6392.0,,0.42576355592363113,42.576355592363115,Medium,2482.0
B07731Y4XN,Himalayan Secrets 22LB (10KG) Large Compressed Pink Himalayan Salt Animal Lick Block for Livestock and Wildlife - 100% Pure & Natural Feed Salt - 84 Natural Minerals and Trace Elements,Himalayan Secrets,Horses,Treats,39.95,4.3,1435,1,1.0,1435.0,0.782461877930291,0.425731124548984,42.5731124548984,Medium,2483.0
B00XWQRMCI,"Espree Silky Cat Aloe Wipes, 50 count",Espree,Dogs,Grooming,19.0,4.4,167,1,1.0,167.0,1.1866021847039128,0.42566369723273256,42.566369723273255,Medium,2484.0
B09NBMDLRJ,"EASELAND Pet Dog Bed for Small Dogs Cats Donut, Comfortable Round Plush Dog Beds Calming Fluffy Faux Fur Cat Dog Cushion Bed, Machine Washable, Anti-Skid (23"" x 23"", Dark Grey)",EASELAND,Dogs,Beds & Furniture,33.99,4.3,190,1,1.0,190.0,0.6644535375286997,0.42557777793154183,42.55777779315418,Medium,2485.0
B07K6JSBRB,"PetHonesty Chlorhexidine Shampoo - Ketoconazole & Aloe for Dogs & Cats - Helps Itching, Hot Spots, Irritation & Allergies, Sensitive Skin, Deodorizing Dog Shampoo, Dog Grooming Supplies - 16oz",PetHonesty,Dogs,Grooming,20.99,4.6,6097,1,1.0,6097.0,1.9100664214731644,0.4255512891398343,42.55512891398343,Medium,2486.0
B0812BHLVS,"Shed Defender Shock Absorbing Bungee Leash - Three Padded Traffic Handles, Designed in The USA, Stretches 4-7ft, Elastic Dog Leash, Reflective Stitching, Large Dog & Small Breed, Heavy Duty, Pink",Shed Defender,Dogs,"Collars, Harnesses & Leashes",24.99,4.5,132,2,0.21138888888888888,13.951666666666666,0.880615089115562,0.42555105364023066,42.55510536402306,Medium,2487.0
B085RV9CBL,"Plato Mini Thinkers Duck Recipe 6oz, Natural (850002221343)",PLATO,Dogs,Treats,12.98,4.4,456,3,2.85375,433.77,2.0761638613200697,0.4255357872109283,42.553578721092826,Medium,2488.0
B09Y4J21QF,"6 Pack Bearded Dragon Toys,Bearded Dragon Accessories,Bearded Dragon Toy Balls Bell,Fit for Lizard Small Reptile Habitat Terrarium Tank",Koomduk,Reptiles & Amphibians,Terrariums,7.68,3.9,146,1,1.0,146.0,2.534204047973577,0.4255046288981026,42.55046288981026,Medium,2489.0
B09NQX4TDD,"HYPONIC Hypoallergenic Premium Dog Shampoo - Deodorizing, Sensitive Skin, Detangling (All Breeds 10.1 oz)",HYPONIC,Dogs,Grooming,24.5,4.5,217,2,2.0,217.0,0.9889888890837101,0.425465627264564,42.5465627264564,Medium,2490.0
B0002DK3MU,"Penn Plax Bed Fluff for Small Animals, 3-Ounce",Penn-Plax,Small Animals,Houses & Habitats,7.78,4.4,162,1,1.0,162.0,2.880784175263465,0.42540402294946034,42.540402294946034,Medium,2491.0
B09FT1H8BQ,"Dog Bowl Mat, NWFHTD Dog Mat for Food and Water Pet Cat Large Small Silicone Rubber Plastic Waterproof Feeding Eating Dish Placemat Trays with Edges Lip for Floor, 17.7""x11.8"", Black",NWFHTD,Cats,Feeding & Watering Supplies,12.99,4.6,1114,1,1.0,1114.0,2.484711666352071,0.4253706292733827,42.53706292733827,Medium,2492.0
B096WSWWPY,"CONAIRPROPET 5"" Dog Scissors for Grooming with Rounded Tip For Added Protection, Ideal for all Size Breeds",CONAIRPRO dog & cat,Dogs,Grooming,13.99,4.7,830,1,1.0,830.0,2.258496071180887,0.42525283025707616,42.525283025707616,Medium,2493.0
B096TS6THX,"SportPet Designs Waterproof Pet Bed - Fits SportPet Plastic Dog Kennel, 36 inches",SPORT PET,Dogs,Beds & Furniture,26.22,4.3,2946,1,1.0,2946.0,1.3100966752773489,0.4252480228397418,42.524802283974175,Medium,2494.0
B09FPFMJR7,"Gen7Pets Natural Step Ramp for Vehicles, 42 Inch",Gen7Pets,Dogs,Carriers & Travel Products,102.73,4.4,1273,1,1.0,1273.0,0.306236095385781,0.42524606158206024,42.524606158206026,Medium,2495.0
B07MJRFY4B,"Strawfield Pets Benzoyl Peroxide Medicated Shampoo for Dogs, Cats & Horses - Dandruff Allergies Oily Itchy Skin Relief - 16 oz",Strawfield Pets,Dogs,Grooming,19.95,4.4,1203,1,1.0,1203.0,1.5644601681114072,0.42521403445610984,42.521403445610986,Medium,2496.0
B083RWFNVF,"rabbitgoo Tactical Dog Harness for Medium Dogs, Military Dog Harness with Handle, No-Pull Service Dog Vest with Molle & Loop Panels, Adjustable Dog Vest Harness for Training Hunting Walking, Tan, M",rabbitgoo,Dogs,"Collars, Harnesses & Leashes",36.99,4.4,16346,1,1.0,16346.0,1.1540394312599438,0.4251444584571227,42.51444584571227,Medium,2497.0
B00K1IMY1O,Real Meat Venison Jerky Dog Treats (12 oz),Real Meat,Dogs,Treats,33.99,4.7,413,1,1.0,413.0,0.8332324235651362,0.42509413740196983,42.50941374019698,Medium,2498.0
B01M5CKNIO,Bird Perch Rough-surfaced Nature Wood Stand Toy Branch for Parrots by Kintor Green,KINTOR,Birds,Birdcage Accessories,12.99,4.6,1278,1,1.0,1278.0,2.5333052723065954,0.4250899295490758,42.50899295490758,Medium,2499.0
B01LYQF0GN,"Neater Pet Brands Hammered Decorative Designer Bowls - Luxury Style Premium Dog and Cat Dishes (Medium, Copper)",Neater Pet Brands,Dogs,Feeding & Watering Supplies,13.99,4.5,4427,1,1.0,4427.0,2.700547878643915,0.42508272589139473,42.50827258913947,Medium,2500.0
B07YQFP5DK,"Nulo Frontrunner Dry Dog Food for Adult Dogs - Grain Inclusive Recipe with Beef, Barley, & Lamb - All Natural Pet Foods with High Taurine Levels - Animal Protein for Lean Strong Muscles",Nulo,Cats,Food,,4.6,580,5,5.0,580.0,,0.4250808836477278,42.508088364772775,Medium,2501.0
B09C7PK5Y7,"CovertSafe& Dog Boots for Dogs Non-Slip, Waterproof Dog Booties for Outdoor, Dog Shoes for Medium to Large Dogs 4Pcs with Rugged Sole Black-Brown, Size 1: （2.3 inchx1.6 inch)(LxW) for 10-23 lbs",CovertSafe&,Dogs,Apparel & Accessories,23.99,4.3,5518,1,1.0,5518.0,1.54433486631054,0.4250187750483695,42.50187750483695,Medium,2502.0
B0B2B5MKJR,GuineaDad Guinea Pig Pea Flakes Nourish Series - Healthy Pea Chips (Large),GuineaDad,Fish & Aquatic Pets,Food,13.95,4.5,101,1,1.0,101.0,1.4919267139626682,0.4250097087394786,42.50097087394786,Medium,2503.0
B008YD2076,"Nature's Miracle Just for Cats Stain & Odor Remover, 16-Ounce Pour Bottle (HG-5155)",Nature's Miracle,Cats,Litter & Housebreaking,,4.6,891,1,1.0,891.0,,0.42497942171152253,42.49794217115225,Medium,2504.0
B09BWGG3VP,"Victor Super Premium Dog Food – Grain Free Yukon River Canine – for Dogs of All Life Stages – High Protein Dry Dog Food for All Normally Active Dogs, 5 lb",Victor,Dogs,Food,18.99,4.7,1182,1,1.0,1182.0,1.751253378657105,0.42494174479486174,42.494174479486176,Medium,2505.0
B00OGQHOVW,PET MUNCHIES Salmon Bites 90g,PET MUNCHIES,Dogs,Treats,38.08,4.6,485,1,1.0,485.0,0.7472836047778958,0.42490846045708963,42.49084604570896,Medium,2506.0
B09XXSBXQK,"Dog Puzzle Toys, Squeaky Treat Dispensing Dog Enrichment Toys for IQ Training and Brain Stimulation, Interactive Mentally Stimulating Toys as Gifts for Puppies, Cats, Small, Medium, Large Dogs",PETSTA,Dogs,Toys,14.99,4.5,2275,1,1.0,2275.0,2.3205995049104735,0.42478193562048505,42.4781935620485,Medium,2507.0
B07VNRJ4S6,"Aivituvin Cat House Outdoor Catio Cat Enclosures on Wheels70.9 Kitty House with Upgraded Resting Box,Waterproof Roof",Aivituvin,Cats,Beds & Furniture,194.99,4.5,1394,1,1.0,1394.0,0.1671004852769352,0.42476356739315,42.476356739315,Medium,2508.0
B0823DFZXM,"The Real Meat Company 828017 Dog Jerky Venison Treat, 4-Ounce",The Real Meat Company,Dogs,Treats,13.29,4.5,136,1,1.0,136.0,1.6659077626957537,0.4247234547916861,42.47234547916861,Medium,2509.0
B0B9MF6JG3,"VinDox 16 Pack Cat Water Fountain Filters, Pet Fountain Replacement Filters, Cat Fountain Filter for 84oz/2.5L Square Pet Fountains, Automatic Water Dispenser Drinking Fountain",VinDox,Cats,Feeding & Watering Supplies,17.98,4.6,2379,2,2.0,2379.0,1.9891177156096433,0.42471630222454776,42.47163022245478,Medium,2510.0
B00K1I1OEC,"The Real Meat Company 828007 Dog Jerky Fish/Venison Treats (2 Pack), 12 oz",The Real Meat Company,Dogs,Treats,41.99,4.7,317,1,1.0,317.0,0.6449545486798484,0.4245682389953591,42.45682389953591,Medium,2511.0
B094X4H6CT,"Arf Pets Designer Enclosed Cat Litter Box Furniture House with Table, Cat Washroom Hidden House Enclosure, White",Arf Pets,Cats,Litter & Housebreaking,109.99,4.5,863,1,1.0,863.0,0.2766349437186858,0.4245664394150231,42.45664394150231,Medium,2512.0
B0821NSKCH,Herm Sprenger Curogan Prong Dog Training Collar Ultra-Plus Pet Pinch Collar Hypoallergenic Nickel Free No-Pull Collar for Dogs Made in Germany 3.2mm x 23in Medium,HS HERM. SPRENGER GERMANY,Dogs,"Collars, Harnesses & Leashes",67.49,4.5,387,1,1.0,387.0,0.3974592388250812,0.4245071940556783,42.45071940556783,Medium,2513.0
B0716PPXQB,"2 Pack Rabbit Harness Leash - Persuper Bunny Cat Leash Adjustable Soft Nylon Small Animal Harness Set for Walking Running Outdoor Use with Safe Bell for Puppy Dog, Pig, Kitten, Ferret, Mini Pet",PERSUPER,Small Animals,"Collars, Harnesses & Leashes",9.99,4.0,586,1,1.0,586.0,2.55256249042166,0.42447091557182287,42.44709155718229,Medium,2514.0
B0B51CKNRG,"Cat Bowl with Raised Stand, 15° Tilted Pet Bowl Stress-Free Suit for Cats Small Dogs, Food & Water Bowl, Healthy & Hygienic Feeder Bowls Pet Bowl",YEIRVE,Cats,Feeding & Watering Supplies,10.88,4.3,3287,1,1.0,3287.0,3.200510059885763,0.4244201828999553,42.44201828999553,Medium,2515.0
B07XJZNYLW,"Bone Dry DII Soft Bone Body Squeaking Pet Toy, 1 Piece Roscoe Raccoon Woodland Friends Toy for Small, Medium and Large Dog",Bone Dry,Dogs,Toys,10.49,3.9,98,3,0.08730401529636711,2.8519311663479923,1.708385835607712,0.4243165650393985,42.43165650393985,Medium,2516.0
B09WPT9Z15,"Pet Naturals Superfood Dog Treats with Blueberry and Kale - No Corn, Wheat or Artificial Ingredients - Healthy Snacks for Good Behavior and Training",Pet Naturals,Dogs,Treats,8.25,4.4,1379,2,2.0,1379.0,3.8559140150140006,0.42426544697134916,42.426544697134915,Medium,2517.0
B09J99QT8T,IntelliLeash Tie-Out Cables for Dogs. Lengths up to 100 Feet for Any Breed of Dogs up to 250 Pounds (125 lb / 40 ft),IntelliLeash,Dogs,Training & Behavior Aids,24.74,4.5,4812,1,1.0,4812.0,1.5422732987818912,0.4242422843269167,42.42422843269167,Medium,2518.0
B07MT5PG4R,"AUTOWT Dog Safety Vest Harness, Pet Car Harness Dog Seatbelt Breathable Mesh Fabric Vest with Adjustable Strap for Travel and Daily Use in Vehicle for Dogs Puppy Cats",AUTOWT,Dogs,"Collars, Harnesses & Leashes",15.99,4.5,2345,1,1.0,2345.0,2.1839963496848274,0.42414581803612517,42.41458180361251,Medium,2519.0
B08P1HV5C6,"Portable Travel Litter Box for Easy Drive with Kitty, Large or Multiple Cats. Lightweight for Easy Carry, Sturdy, Leak-Proof, Collapsible",petisfam,Cats,Litter & Housebreaking,35.99,4.6,2142,1,1.0,2142.0,0.9803230113692263,0.4241454590860019,42.41454590860019,Medium,2520.0
B07FGBRLY6,"SeaClear 30 gal Show Acrylic Aquarium Combo Set, 36 by 12 by 16"", Cobalt Blue",SeaClear,Fish & Aquatic Pets,Aquariums & Fish Bowls,269.99,4.1,930,1,1.0,930.0,0.10381370805154254,0.4241438619375334,42.41438619375334,Medium,2521.0
B09KLYK5MN,"Vivaglory Dog Car Hammock with Extra Strap & Buckles for Mesh Visual Window, Quilted & Durable 4 Layers Pet Car Protectors for Most Cars, Grey S",Vivaglory,Dogs,Carriers & Travel Products,40.99,4.6,1426,1,1.0,1426.0,0.8151089592679542,0.4241322162069954,42.413221620699545,Medium,2522.0
B00HFFXEWE,"Squishy Face Studio Flirt Pole V2 with Blue/Aqua Squeaker Fleece Lure - 36 inch Pole, 52 inch Cord - Durable Dog Toy for Fun Obedience Training & Exercise",Squishy Face Studio,Dogs,Toys,,4.6,1035,1,1.0,1035.0,,0.42412493434760135,42.41249343476014,Medium,2523.0
B08296F36Q,Mile High Life | Retractable Hands Free Dog 7FT Leash | Waist Running Adjustable | Reflective Dual Black Bungees | Dual Handles | Small Medium Large Dogs | (Lemon Yellow),Mile High Life,Dogs,"Collars, Harnesses & Leashes",16.99,4.4,2015,1,1.0,2015.0,1.9705138768947352,0.42405465293166267,42.405465293166266,Medium,2524.0
B016BNT9DI,"MidWest Homes for Pets Ovation Single Door Dog Crate, 24-Inch",MidWest Homes for Pets,Dogs,"Crates, Houses & Pens",44.62,4.5,2880,1,1.0,2880.0,0.8033733148337153,0.42404660354677476,42.404660354677475,Medium,2525.0
B0C29CX2K2,Best Shot Pet Ultra Plenish Conditioner,Best Shot Pet,Dogs,Grooming,10.5,4.7,211,1,1.0,211.0,2.397710046757948,0.4240404617973409,42.40404617973409,Medium,2526.0
B09TSJ37L9,"WUHOSTAM 2 Pack 150W Ceramic Heat Lamp,Black Reptile Emitter Lamp Infrared Bulb for Lizard Turtle Snake Aquarium,No Harm No Light, ETL Listed",WUHOSTAM,Reptiles & Amphibians,Terrarium Heat Lamps & Mats,14.44,4.4,118,1,1.0,118.0,1.456242615629552,0.4240085249617651,42.40085249617651,Medium,2527.0
B09P4RMTT6,"SUNNYTEX Waterproof and Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover Mattress Grey 82x82 Inch (Pack of 1)",SUNNYTEX,Dogs,Beds & Furniture,39.99,4.3,245,1,1.0,245.0,0.5919711328959528,0.42400065948986004,42.400065948986004,Medium,2528.0
B0BNMV9G44,"Stella & Chewy's Freeze-Dried Raw Lil' Bites Itty Bitty Beef Recipe Small Breed Dog Food, 7 oz. Bag (Beef)",Stella & Chewy's,Dogs,Food,22.99,4.7,2367,1,1.0,2367.0,1.5884325655162381,0.42390042583743864,42.39004258374386,Medium,2529.0
B09DKHHXMK,"petizer Dog Squeaky Toys for Aggressive Chewers, Tough Toothbrush Dog Chew Toy, Nearly Indestructible Rubber Toys for Pet Training, Teeth Cleaning, Playing and Chewing for Medium & Large Breeds, Black",petizer,Dogs,Toys,11.99,4.3,1999,1,1.0,1999.0,2.7259283216039156,0.4238978941858085,42.38978941858085,Medium,2530.0
