brand,product_count,avg_price,median_price,avg_rating,total_rating_number,total_review_count,avg_review_rating,avg_verified_purchase_ratio,animal_types_count,product_types_count,demand_proxy,brand_strength_score
J&J Dog Supplies,1,17.04,17.04,4.5,390,1,5.0,1.0,1,1,390,26.859184019934148
Avenpets,1,4.9,4.9,4.5,388,1,3.0,1.0,1,1,388,26.836107046283008
Bio-groom,1,173.92,173.92,4.7,388,1,5.0,1.0,1,1,388,28.028822915006696
HS HERM. SPRENGER GERMANY,1,67.49,67.49,4.5,387,1,5.0,1.0,1,1,387,26.82452402830473
LUCOLOVE,1,36.95,36.95,4.4,387,1,1.0,1.0,1,1,387,26.228423494342405
Hiwzitar,1,20.99,20.99,4.3,386,1,4.0,0.0,1,1,386,25.62122618002806
WILD FRONTIER,2,,,4.35,385,8,4.25,0.0,2,1,385,25.907892557172012
Biggun,1,39.99,39.99,4.2,385,1,3.0,1.0,1,1,385,25.01451695175229
Planet Pleasures,1,6.54,6.54,4.6,384,1,5.0,1.0,1,1,384,27.384919337723808
LORJE,1,13.99,13.99,4.1,383,1,5.0,1.0,1,1,383,24.397634465609677
BIRD KABOB,1,17.98,17.98,4.5,379,2,5.0,1.0,1,1,379,26.730770637241942
DuLaSeed,1,10.9,10.9,4.3,378,2,3.0,0.5,1,1,378,25.531405681854434
Dr. Marty,1,39.0,39.0,4.2,373,1,5.0,1.0,1,1,373,24.881874349141036
Slumber Pet,2,34.57,34.57,4.1,371,2,3.5,1.0,2,1,371,24.267464802519896
MXYOO,1,,,3.1,370,1,3.0,1.0,1,1,370,18.34022639408305
Tail Trends,2,14.989999999999998,14.989999999999998,4.75,369,2,5.0,1.0,1,1,369,28.089139276781783
The Navy Knot,1,27.49,27.49,4.5,369,1,5.0,1.0,1,1,369,26.610763525372214
Reginary,1,19.98,19.98,4.2,367,1,5.0,1.0,1,1,367,24.813948340309512
Casencase,1,14.85,14.85,4.2,366,2,4.0,0.0,1,0,366,24.8025197618292
Fizzion,1,,,4.5,364,2,3.5,1.0,1,1,364,26.54953809112121
Myguru,1,,,4.3,363,1,5.0,1.0,1,1,363,25.357761630837985
Miguel,2,20.99,20.99,4.25,362,3,4.75,0.75,1,1,362,25.051212045625615
Furry Republic,1,7.99,7.99,4.5,362,4,3.75,0.25,1,1,362,26.524812754191828
In Clover,1,55.99,55.99,4.7,362,1,5.0,1.0,1,1,362,27.7036933210448
WELACTIN,1,59.97,59.97,4.7,362,1,5.0,1.0,1,1,362,27.7036933210448
ExtreFun,1,13.99,13.99,4.2,360,1,5.0,1.0,1,1,360,24.7332874249981
PET CARE Sciences,1,14.97,14.97,4.2,360,1,5.0,0.0,1,1,360,24.7332874249981
WePtz,1,,,4.1,358,1,5.0,1.0,1,1,358,24.12162179280194
DPOEGTS,1,38.99,38.99,4.6,354,1,5.0,0.0,1,1,354,27.01174183158691
Miller,1,23.74,23.74,4.6,353,2,5.0,0.5,1,1,353,26.99876580041536
Crazy Furball,1,34.99,34.99,4.3,351,3,3.6666666666666665,0.6666666666666666,1,1,351,25.213614055071815
Amazing,1,16.36,16.36,3.7,350,1,3.0,1.0,1,1,350,21.684909026823703
Repashy,1,29.99,29.99,4.8,349,1,5.0,1.0,1,1,349,28.118079141520603
Saim,2,11.780000000000001,11.780000000000001,3.7,347,2,4.5,1.0,1,1,347,21.653149175165556
lzndeal,1,18.99,18.99,4.0,343,1,1.0,1.0,1,1,343,23.362566629493593
YOYAKER,1,22.99,22.99,4.4,342,1,5.0,1.0,1,1,342,25.686013967530137
Bokelai,1,15.99,15.99,4.4,340,1,5.0,0.0,1,1,340,25.660282900047477
Smiling Paws Pets,1,,,4.2,340,1,5.0,1.0,1,1,340,24.49390640459077
Homey,1,,,4.2,339,1,1.0,1.0,1,1,339,24.481571593962872
Outback Jack,1,,,4.4,339,1,5.0,0.0,1,1,339,25.647360717484915
SUPER CAN BULLYSTICKS,2,23.990000000000002,23.990000000000002,4.25,337,3,3.5,0.5,2,1,337,24.74794505580283
Mavel,1,,,4.0,336,2,4.5,0.0,1,1,336,23.280331721409446
SUPERJARE,1,,,4.7,335,2,4.5,0.0,1,1,335,27.34042245182706
Bowite,2,23.74,23.74,3.9,333,2,3.5,0.5,1,1,333,22.66344987260913
EAARTCHI,1,19.99,19.99,4.4,331,1,5.0,0.0,1,1,331,25.54259386323255
Stock Show,1,16.99,16.99,4.3,331,1,3.0,1.0,1,1,331,24.9620803663409
Xuanda,1,9.99,9.99,4.4,331,1,5.0,1.0,1,1,331,25.54259386323255
Mcage,1,129.68,129.68,4.3,330,1,5.0,1.0,1,1,330,24.94910901412137
Yerloa,1,,,4.1,330,1,3.0,1.0,1,1,330,23.788685339045955
PetNova,1,24.95,24.95,4.3,327,1,5.0,0.0,1,1,327,24.90995851605182
OmniPet,2,14.04,14.04,4.199999999999999,325,2,5.0,1.0,2,1,325,24.30496900174017
Beloved Pets,1,19.8,19.8,4.3,325,1,1.0,1.0,1,1,325,24.883658739876843
Prosper Pets,1,,,4.3,322,1,5.0,1.0,1,1,322,24.84390498985742
Addiction,1,,,4.1,321,1,5.0,1.0,1,1,321,23.675661336732073
Fowl Play Products,1,,,4.0,321,1,1.0,1.0,1,1,321,23.098206182177634
Licks Pill Free,1,12.99,12.99,3.6,321,1,1.0,1.0,1,1,321,20.78838556395987
Brutus,1,,,4.4,319,1,5.0,0.0,1,0,319,25.3806123814926
WEZVIX,1,24.99,24.99,4.6,319,1,4.0,0.0,1,1,319,26.534276580651348
Doggie Walk Bags,1,,,4.3,318,1,3.0,1.0,1,1,318,24.79032174197483
Freely,3,,,4.066666666666666,312,4,4.0,0.0,1,1,312,23.367892974863288
LUOAIYI,1,,,4.4,312,1,3.0,0.0,1,1,312,25.283294038376674
RRQKMBO,1,13.99,13.99,4.0,311,1,3.0,1.0,1,1,311,22.97201275123793
Eight In One (8 In 1),1,,,4.4,309,3,4.0,1.0,1,1,309,25.24091810890845
MJIYA,1,,,4.5,309,3,4.0,0.0,1,1,309,25.814575338656365
ZOOZ PETS,3,11.99,9.99,4.3,308,6,4.5,0.16666666666666666,2,2,308,24.653367490660305
Herbal Calming Collars,1,,,4.0,308,1,3.0,0.0,1,1,308,22.933365107590983
Greenpro,1,16.99,16.99,4.3,307,1,5.0,1.0,1,1,307,24.639429066786366
Pet Botanics,1,12.99,12.99,4.6,306,1,5.0,0.0,1,1,306,26.343499638901104
Thxpet,1,,,4.2,306,2,5.0,0.5,1,1,306,24.052760539866227
TuhooMall,1,,,4.5,306,1,5.0,1.0,1,1,306,25.770814864142388
New Age Pet,1,89.3,89.3,4.5,304,2,5.0,1.0,1,1,304,25.741402994733352
Sunyiny,1,16.99,16.99,4.6,303,1,5.0,1.0,1,1,303,26.298327426468617
TOTIE,1,,,3.8,303,1,3.0,0.0,1,1,303,21.72470526534364
FEimaX,1,11.99,11.99,4.2,301,1,3.0,1.0,1,1,301,23.983793472974455
JMMPOO,1,79.99,79.99,4.1,301,1,5.0,1.0,1,1,301,23.412750771236965
JUISEE,1,9.99,9.99,3.8,301,1,3.0,0.0,1,1,301,21.699622666024503
ODOLDI,1,14.95,14.95,3.9,301,1,5.0,1.0,1,1,301,22.270665367761993
Leopinky,1,27.99,27.99,4.2,298,1,5.0,1.0,1,1,298,23.941863008240887
Nanaki,1,16.99,16.99,4.3,296,1,5.0,1.0,1,1,296,24.48304819685161
Keersi,1,8.99,8.99,4.0,295,1,3.0,1.0,1,1,295,22.76143781729624
VIVOSUN,1,,,4.1,295,1,4.0,1.0,1,1,295,23.330473762728644
Safetpetz,1,7.99,7.99,4.6,294,1,3.0,1.0,1,1,294,26.160086639163172
Farnam,1,145.99,145.99,4.8,293,1,5.0,1.0,1,1,293,27.28118288322567
CCAATVG,1,16.99,16.99,4.5,292,1,3.0,1.0,1,1,292,25.560776740576806
QUEENS NOSE,1,172.22,172.22,4.5,291,1,5.0,1.0,1,1,291,25.545392110207267
TOP's Parrot Food,1,,,4.6,291,1,1.0,1.0,1,1,291,26.113067490434094
WOOFMEW,1,,,3.7,291,2,4.5,0.5,1,1,291,21.003989068392645
Instant Trainer,1,21.98,21.98,3.2,290,1,1.0,1.0,1,1,290,18.154634454948777
Notimible,1,12.99,12.99,4.4,290,1,5.0,1.0,1,1,290,24.96262237555457
Cosmic Pet,2,9.21,9.21,4.300000000000001,289,2,5.0,0.5,1,1,289,24.380487968816237
Pawstopia,1,13.95,13.95,4.3,289,1,5.0,0.0,1,1,289,24.380487968816233
SHUFFLE 21,1,,,4.0,289,1,5.0,1.0,1,0,289,22.67952369192208
Pro Select,2,149.255,149.255,3.9000000000000004,288,3,4.75,1.0,1,2,288,22.09906408363849
Peppy Pooch,1,,,4.0,288,1,5.0,1.0,1,1,288,22.66570675244973
Hero,1,17.1,17.1,4.2,287,2,5.0,0.0,1,1,287,23.784434016570973
Perfect Coat,1,,,4.4,287,1,5.0,1.0,1,1,287,24.917026112598165
Perfect Pet Chews,1,9.95,9.95,4.3,286,1,5.0,0.0,1,0,286,24.33577352776637
ERKOON,1,8.99,8.99,4.6,284,1,5.0,0.0,1,1,284,26.001450229235793
MSBC,2,32.99,32.99,4.65,283,2,5.0,1.0,1,1,283,26.26773020744961
FXGOING,1,19.99,19.99,4.2,282,1,5.0,1.0,1,1,282,23.710876970101598
HenBrook,1,,,4.2,282,1,3.0,1.0,1,1,282,23.710876970101598
SENYE PET,1,20.99,20.99,4.2,281,1,5.0,1.0,1,1,281,23.696009697940077
VARWANEO,1,,,4.3,281,2,5.0,1.0,1,1,281,24.26020040503389
blu&ben,1,11.99,11.99,4.4,281,1,5.0,1.0,1,1,281,24.824391112127703
Hurray,1,6.99,6.99,4.1,280,1,5.0,1.0,1,1,280,23.117254144268355
Menkar,1,,,4.4,280,5,4.0,0.0,1,1,280,24.80876054506848
Akopawon,1,9.99,9.99,3.5,279,1,5.0,1.0,1,1,279,19.72176361109237
Master Grooming Tools,1,,,4.3,279,1,5.0,1.0,1,1,279,24.22959529362777
Fromm,1,37.99,37.99,4.7,277,1,1.0,0.0,1,1,277,26.449819234345995
GLORY,1,9.99,9.99,3.8,277,1,1.0,1.0,1,1,277,21.38496023202442
SEGMINISMART,2,,,4.1,276,2,5.0,1.0,2,2,276,23.058471775368087
WHISKERDOODLE,5,18.06,18.06,3.8200000000000003,275,7,3.9,0.1,1,3,275,21.469931307039513
PET STANDARD,1,16.99,16.99,4.4,275,1,5.0,1.0,1,1,275,24.72976380915546
PET-EVER,2,50.69,50.69,4.6,272,6,3.9,0.0,2,1,272,25.80357025785081
Purina,2,22.25,22.25,4.25,272,5,4.125,1.0,1,1,272,23.84025512953608
SPECIALTY PET PRODUCTS,1,,,4.5,271,6,4.166666666666667,1.0,1,1,271,25.22610929833199
PAWUP,1,17.99,17.99,4.4,270,1,5.0,0.0,1,1,270,24.649322811870686
PowerKing,1,19.98,19.98,4.4,269,1,5.0,0.0,1,1,269,24.633056619592853
The Goodlife Recipe,1,,,4.3,268,1,5.0,1.0,1,1,268,24.05725893228791
WaterYalan,1,17.99,17.99,4.2,267,1,5.0,0.0,1,1,267,23.482145318145598
Fashion Pet,1,28.12,28.12,3.7,266,1,4.0,1.0,1,1,266,20.672820036080925
One for Pets,1,,,4.4,265,1,4.0,1.0,1,1,265,24.56738375863948
Darford,1,7.49,7.49,4.6,262,5,4.8,0.2,1,1,262,25.631908548017716
Sawmill Creek Smokehouse,1,34.5,34.5,4.6,261,1,3.0,1.0,1,1,261,25.614384717301043
Vet Promise,2,21.45,21.45,4.45,260,2,4.5,0.0,1,1,260,24.76211581258599
TriRanger,1,12.77,12.77,4.4,259,1,5.0,0.0,1,1,259,24.466999176468324
ProSense,2,9.02,9.02,4.3,257,2,4.5,0.5,1,2,257,23.877726215162955
Smilepet,1,11.59,11.59,4.2,257,1,5.0,1.0,1,1,257,23.322430256670796
CAISANG,1,17.99,17.99,4.3,256,1,5.0,1.0,1,1,256,23.861027165049446
Caninus Collars,1,19.99,19.99,4.7,255,1,4.0,1.0,1,1,255,26.062333989053943
Flatfoosie,1,14.99,14.99,3.9,255,1,5.0,1.0,1,1,255,21.626192033470293
IYYI,1,9.99,9.99,4.6,255,1,4.0,1.0,1,1,255,25.507816244605984
Kidken,1,251.99,251.99,4.4,255,1,4.0,0.0,1,1,255,24.398780755710074
Potchen,1,24.99,24.99,4.5,255,1,5.0,1.0,1,1,255,24.95329850015803
Kittyteeth,1,6.5,6.5,4.5,254,1,5.0,1.0,1,1,254,24.935685953212918
SEALUXE,1,,,4.1,254,1,3.0,1.0,1,1,254,22.719180535149544
SELMAI,1,13.7,13.7,4.2,254,1,4.0,1.0,1,1,254,23.27330688966539
Adhere To Fly,1,21.99,21.99,4.5,252,1,5.0,1.0,1,1,252,24.900252699273842
Eurigo,1,,,4.5,252,1,4.0,0.0,1,1,252,24.900252699273842
Ycozy,1,14.99,14.99,4.4,251,1,5.0,0.0,1,1,251,24.329487985050264
Raw Paws,1,37.99,37.99,4.5,249,1,2.0,1.0,1,1,249,24.846574130380105
Pounce,1,,,4.5,248,1,5.0,1.0,1,1,248,24.82853803409118
Whiskas,2,,,4.85,247,2,5.0,1.0,1,1,247,26.740129418900164
LeePan,1,,,3.6,247,1,5.0,1.0,1,1,247,19.848343486193937
MUROM,1,11.99,11.99,3.9,246,1,1.0,1.0,1,1,246,21.486614512849112
Messy Mutts,1,16.99,16.99,4.5,245,1,1.0,1.0,1,1,245,24.77399191169563
LUXACO,1,,,4.4,244,3,3.6666666666666665,0.0,1,1,244,24.2055361263968
Wesco,1,15.19,15.19,4.5,243,1,5.0,1.0,1,1,243,24.73725701381941
LANDEN,2,156.49,156.49,4.05,242,2,3.5,0.0,1,2,242,22.24689884552922
Fresh Dog,1,,,3.8,242,1,4.0,1.0,1,1,242,20.873633484694082
Yuwoda,1,,,4.4,241,1,5.0,0.0,1,1,241,24.151325995089422
Alpha Paw,1,,,4.3,238,1,4.0,0.0,1,1,238,23.548793273305495
Lautus Pets,1,21.99,21.99,4.1,238,1,3.0,0.0,1,1,238,22.453500562919192
Scoop Away,1,,,4.5,238,1,5.0,0.0,1,1,238,24.6440859836918
TruDog,1,,,3.6,237,2,3.0,1.0,1,1,237,19.70017442521731
Delightibles,1,,,4.4,236,1,5.0,0.0,1,1,236,24.059464620994582
M&M Cage Company,1,64.95,64.95,4.6,236,1,5.0,1.0,1,1,236,25.153076649221603
Futmtu,1,10.99,10.99,4.3,235,1,4.0,1.0,1,1,235,23.494476761610123
Masue Pets,1,7.99,7.99,4.5,234,1,5.0,1.0,1,1,234,24.568134813648715
Majesty's,2,26.99,26.99,4.6,233,2,4.5,1.0,2,2,233,25.094477130645426
Isyunen,1,15.99,15.99,4.4,232,1,2.0,1.0,1,1,232,23.984569195689083
Chewsday,1,34.49,34.49,4.2,228,2,4.0,1.0,1,1,228,22.82163241492781
Featherland Paradise,1,13.4,13.4,4.1,227,2,3.5,1.0,1,1,227,22.260317078713207
Flurff,1,16.99,16.99,4.1,227,1,5.0,1.0,1,1,227,22.260317078713207
Angel Pet Supplies,2,,,4.6,226,2,5.0,1.0,1,1,226,24.954770080414452
Kohree,1,,,3.7,226,1,3.0,1.0,1,1,226,20.07231506468119
Hot Dog Collars,1,15.95,15.95,4.4,225,2,4.5,1.0,1,1,225,23.850353996798063
Kessie,1,,,4.3,225,1,3.0,1.0,1,1,225,23.308300496870828
Sporty K9,2,8.11,8.11,3.8,223,2,2.5,1.0,2,1,223,20.56425499704915
Eyenimal,1,,,4.1,223,1,4.0,0.0,1,1,223,22.187748812605662
KOL,1,8.99,8.99,4.4,223,3,4.0,0.6666666666666666,1,1,223,23.811242628162177
PULEIDI,1,36.98,36.98,4.2,223,1,2.0,1.0,1,1,223,22.728913417791166
Silipower,1,,,4.2,223,1,5.0,1.0,1,1,223,22.728913417791166
Blaoicni,1,7.99,7.99,4.5,222,1,5.0,0.0,1,1,222,24.332272971570536
HEHUI,1,,,3.0,221,1,2.0,1.0,1,1,221,16.208032145616837
JBonest,1,,,4.1,221,1,5.0,0.0,1,1,221,22.150977265676342
Pawaii,1,34.99,34.99,4.7,221,1,5.0,1.0,1,1,221,25.392583694799715
Sawpy,1,,,4.5,220,1,4.0,0.0,1,1,220,24.291732156829887
PRN Pharmacal Inc,1,14.45,14.45,4.3,219,1,5.0,1.0,1,1,219,23.192598449315156
Accesyes,1,8.99,8.99,4.0,217,1,1.0,1.0,1,1,217,21.537980251156355
HYPONIC,1,24.5,24.5,4.5,217,2,4.0,0.0,1,1,217,24.230227782550898
THE COUNTRY BUTCHER ALL AMERICAN DOG CHEWS,1,21.98,21.98,4.2,217,1,5.0,1.0,1,1,217,22.614879263714172
Muse by Purina,1,,,4.3,215,1,4.0,0.0,1,1,215,23.113697153041908
Bowhaus,1,50.9,50.9,4.5,214,1,5.0,1.0,1,1,214,24.167871126574482
PetNC Natural Care,1,8.85,8.85,4.4,214,1,5.0,1.0,1,1,214,23.630807323761715
Sun Seed,1,21.49,21.49,4.7,214,1,5.0,1.0,1,1,214,25.241998732200013
meinno,1,39.99,39.99,4.0,214,1,2.0,0.0,1,1,214,21.48255211251065
Nutro Dry Dog Food,1,74.98,74.98,4.4,213,1,4.0,0.0,1,1,213,23.610294466096146
Best Shot Pet,1,10.5,10.5,4.7,211,1,5.0,1.0,1,1,211,25.175955490958458
Pet Paradise,1,29.99,29.99,4.3,211,1,5.0,0.0,1,1,211,23.033320981089652
Standlee Premium Products,1,,,4.3,211,1,5.0,1.0,1,1,211,23.033320981089652
Coralife,1,175.66,175.66,4.4,210,1,1.0,0.0,1,1,210,23.548175787294696
What's Barking,1,34.95,34.95,4.5,210,1,4.0,0.0,1,1,210,24.0833616006423
Living Express,1,,,4.2,209,1,3.0,1.0,1,1,209,22.45785162901337
QLIFE,1,42.99,42.99,4.4,209,2,2.0,0.0,1,1,209,23.527273135156864
PJYuCien,1,25.99,25.99,4.4,208,1,4.0,0.0,1,1,208,23.50627070864517
TANDD,1,15.98,15.98,3.9,208,1,5.0,0.0,1,1,208,20.83510358266276
Clever sprouts,1,,,2.8,207,2,5.0,0.0,1,1,207,14.945106623163689
Moose Pet Wear,1,,,4.5,207,1,1.0,1.0,1,1,207,24.01892135865593
kathson,3,12.14,12.14,4.233333333333333,206,3,4.333333333333333,1.0,2,3,206,22.575176224823394
BAPSOUZU,1,11.99,11.99,4.1,205,2,5.0,0.0,1,1,205,21.84429229203728
LETSQK,1,21.99,21.99,4.5,204,1,5.0,1.0,1,1,204,23.953544906122836
Arkham Pet,1,12.98,12.98,4.3,203,1,5.0,0.0,1,1,203,22.867915973530128
Hywean,1,13.99,13.99,4.1,202,1,1.0,1.0,1,1,202,21.784144514071325
Dog Nip!,2,24.99,24.99,3.95,200,2,5.0,0.0,1,1,200,20.94805438683335
Abenstoc,1,13.98,13.98,4.6,199,1,5.0,1.0,1,1,199,24.372259886120965
DR.PETRA,1,9.99,9.99,3.5,199,3,4.666666666666667,0.0,1,1,199,18.54411078291813
Hill's Ideal Balance,2,,,4.0,198,4,2.25,0.25,2,2,198,21.17321929889797
Blanou,1,8.99,8.99,4.3,198,1,5.0,1.0,1,1,198,22.761210746315317
GAINES FAMILY FARMSTEAD PREMIUM PET PRODUCTS USA,1,18.99,18.99,4.4,198,1,5.0,1.0,1,1,198,23.290541228787767
PLS Pet,1,54.9,54.9,4.2,198,3,4.0,0.6666666666666666,1,1,198,22.231880263842868
Fountain Blue,1,,,3.8,197,1,5.0,0.0,1,1,197,20.095414716639233
Yuenpet,1,10.99,10.99,4.4,196,1,5.0,1.0,1,1,196,23.24609640644715
Skoon,1,29.95,29.95,3.7,195,1,1.0,1.0,1,1,195,19.529024239152914
LovinPet,1,29.9,29.9,4.3,194,2,4.0,0.0,1,1,194,22.67389810182411
Foxyep,1,12.99,12.99,4.6,193,1,5.0,0.0,1,1,193,24.232147531691307
Labpepet,1,23.99,23.99,4.5,193,1,3.0,0.0,1,1,193,23.705361715784978
Salt Gems,1,29.99,29.99,4.6,193,1,5.0,1.0,1,1,193,24.232147531691307
Due Felice,1,17.99,17.99,4.1,192,1,5.0,1.0,1,1,192,21.57702977451003
Prestige,1,20.42,20.42,4.2,191,1,1.0,1.0,1,1,191,22.081480562516685
APPARELYN,1,18.99,18.99,4.3,190,1,3.0,1.0,1,1,190,22.584775740600506
Auburn Leathercrafters,1,62.0,62.0,4.6,190,1,5.0,1.0,1,1,190,24.160457769014496
EASELAND,1,33.99,33.99,4.3,190,1,5.0,1.0,1,1,190,22.584775740600506
Kajiewo,1,15.99,15.99,3.8,190,1,5.0,1.0,1,1,190,19.958639026577192
Prosperity Pets,1,,,4.0,188,2,4.0,0.0,1,1,188,20.96698806023857
United Craft Supplies,1,25.95,25.95,4.8,188,1,5.0,1.0,1,1,188,25.160385672286285
ARCA PET,1,12.99,12.99,4.6,186,1,3.0,1.0,1,1,186,24.0630996375311
Shared Blessings,1,67.19,67.19,4.7,186,1,5.0,1.0,1,1,186,24.58621049921656
TILLYOU,1,29.99,29.99,4.7,185,2,5.0,0.5,1,1,185,24.561009366452048
vrbabies,1,24.99,24.99,4.3,185,1,3.0,0.0,1,1,185,22.470710696966766
Sanavet Laboratories,1,,,3.8,184,1,3.0,1.0,1,1,184,19.837352135297632
FUZZU,2,17.075,17.075,4.0,181,4,4.833333333333334,0.6666666666666666,2,1,181,20.81602674830718
AMCHSURI,1,,,4.3,181,1,1.0,1.0,1,1,181,22.377228754430217
SOUXU,1,21.99,21.99,4.4,181,1,5.0,1.0,1,1,181,22.8976294231379
Earthblend Super Premium Natural Dog Food,1,29.99,29.99,4.6,180,1,5.0,1.0,1,1,180,23.913086343822798
Flourish,1,,,4.5,180,1,5.0,1.0,1,1,180,23.393236640696216
Pet Brands,1,,,3.8,177,1,5.0,1.0,1,1,177,19.690777491109923
Annamaet,2,68.835,68.835,4.45,176,2,4.5,0.0,1,2,176,23.033866309953538
Calm Paws Behavior Support,1,12.99,12.99,3.6,175,1,3.0,1.0,1,1,175,18.613742382137346
Pet Eden,1,,,4.0,175,1,5.0,1.0,1,1,175,20.681935980152605
Zieoy,1,99.99,99.99,4.1,175,1,2.0,0.0,1,1,175,21.19898437965642
Fringe Studio,1,10.8,10.8,4.7,174,1,5.0,1.0,1,1,174,24.27449407744052
AquaLeaf Aquatics,1,,,4.1,173,1,5.0,1.0,1,1,173,21.152126726779567
Funio,2,,,4.4,171,2,5.0,0.0,1,1,171,22.648975697979193
Rabeltoff,1,19.8,19.8,4.6,171,1,4.0,0.0,1,1,171,23.678474593341882
Delxo,1,,,4.0,170,1,5.0,1.0,1,1,170,20.56665422601064
Hepper,1,59.5,59.5,4.5,170,1,5.0,1.0,1,1,170,23.137486004261973
nonogo,1,,,2.7,170,1,5.0,1.0,1,1,170,13.882491602557185
Chesapeake Bay,1,,,4.7,169,2,5.0,0.0,1,1,169,24.13825265413623
Gladot,1,,,4.4,169,2,4.5,0.0,1,1,169,22.597513123021155
Agkey,1,,,3.8,168,1,5.0,1.0,1,1,168,19.493615116707677
Espree,1,19.0,19.0,4.4,167,1,5.0,1.0,1,1,167,22.545441509374342
nicekrud,1,,,3.3,165,1,1.0,1.0,1,1,165,16.869559701576595
通用,1,10.99,10.99,3.4,165,1,4.0,1.0,1,1,165,17.380758480412247
Angel Pet Supplies Inc.,1,,,4.5,164,1,5.0,1.0,1,1,164,22.976754632552613
PD PHANINDRA,1,,,3.6,164,1,3.0,1.0,1,1,164,18.38140370604209
RQM Pet,1,,,3.8,164,1,5.0,1.0,1,1,164,19.402592800822205
Ilio Dentals TeethTreat,1,,,4.7,163,1,5.0,1.0,1,1,163,23.969372210773734
Petyoung,1,18.99,18.99,2.8,163,1,5.0,0.0,1,1,163,14.279625997907756
TrustyPup,1,,,4.4,161,1,5.0,1.0,1,1,161,22.38542387502249
American Apparel,1,,,4.1,160,2,4.0,0.0,1,1,160,20.833757896436296
DNC,1,,,4.4,160,1,5.0,1.0,1,1,160,22.35817920593164
YEHANTI,1,7.99,7.99,4.7,159,1,3.0,0.0,1,1,159,23.853316931598986
pzoz,1,,,4.2,158,1,3.0,1.0,1,1,158,21.28939764932497
HOLYSTEED,1,,,4.1,156,1,5.0,1.0,1,1,156,20.73060780192806
PETDOTT,1,14.09,14.09,4.2,156,1,5.0,0.0,1,1,156,21.236232382462894
Durvet,1,20.99,20.99,4.2,155,1,5.0,1.0,1,1,155,21.209395230448056
Etekcity,1,,,4.0,155,1,5.0,1.0,1,1,155,20.19942402899815
FABLE,1,55.0,55.0,4.3,154,2,5.0,0.0,1,1,154,21.68672800275276
Love Your Pets,1,19.95,19.95,4.7,154,1,1.0,1.0,1,1,154,23.70409804952046
DOG for DOG,1,9.99,9.99,4.6,153,1,4.0,0.0,1,1,153,23.169981971102693
Living World,1,8.98,8.98,4.0,152,1,5.0,1.0,1,1,152,20.12175168556974
Pet-It Productions,1,,,3.8,151,1,5.0,1.0,1,1,151,19.09074597921585
4LegsFriend,1,,,4.4,150,1,5.0,0.0,1,1,150,22.076031281985667
SIDUCAL,1,,,4.1,150,2,5.0,0.0,1,1,150,20.570847330941188
DREAM&GLAMOUR,1,35.99,35.99,4.2,149,1,5.0,0.0,1,1,149,21.044668235204274
luckyvo,2,31.99,31.99,4.2,148,2,4.0,0.0,1,1,148,21.01657448497093
Femonden,1,,,4.5,148,1,4.0,1.0,1,1,148,22.517758376754568
Mednet Direct,1,,,3.8,148,2,4.0,0.5,1,1,148,19.014995962592742
PAPIFEED,1,46.2,46.2,4.4,148,1,4.0,0.0,1,1,148,22.017363746160022
PETITE CUISINE,1,,,4.1,148,1,4.0,0.0,1,1,148,20.516179854376382
Petall,1,7.99,7.99,4.6,148,2,5.0,1.0,1,1,148,23.01815300734911
Gouwan,1,29.99,29.99,4.4,146,1,5.0,0.0,1,1,146,21.95790338182644
Koomduk,1,7.68,7.68,3.9,146,1,1.0,1.0,1,1,146,19.46268708843707
MOTZABO,1,10.99,10.99,4.5,146,1,4.0,0.0,1,1,146,22.456946640504313
MELARQT,1,14.98,14.98,4.6,144,1,5.0,1.0,1,1,144,22.89297521513464
MAIBAOTA,1,7.99,7.99,4.0,143,1,5.0,0.0,1,1,143,19.879253198304003
Polly's Pet Products,1,15.13,15.13,4.3,142,1,2.0,1.0,1,0,142,21.3402319101176
TPYQdirect,1,35.99,35.99,4.2,142,1,5.0,0.0,1,1,142,20.84394744709161
Vet Organics,1,,,4.3,142,1,5.0,1.0,1,1,142,21.3402319101176
WarmShe,1,7.89,7.89,4.1,142,1,5.0,1.0,1,1,142,20.347662984065618
ECO-WILL,1,39.99,39.99,4.2,141,1,4.0,1.0,1,1,141,20.814473641925296
Ladadee,1,37.99,37.99,4.2,141,1,5.0,1.0,1,1,141,20.814473641925296
SMATICATOYS,1,19.95,19.95,4.1,141,1,2.0,0.0,1,1,141,20.318890936165168
AlphaPooch,1,,,3.7,140,1,4.0,1.0,1,1,140,18.310411594399223
PawHut,1,129.99,129.99,4.2,140,1,4.0,1.0,1,1,140,20.78479153958831
Yvelife,1,9.9,9.9,2.7,140,1,2.0,1.0,1,1,140,13.361651704021055
Pokeboo,1,7.0,7.0,3.3,138,1,2.0,1.0,1,1,138,16.28376397933128
DreamCat,1,12.99,12.99,4.5,137,1,3.0,0.0,1,1,137,22.172641583207422
SUNFURA,1,14.89,14.89,4.6,134,1,3.0,0.0,1,1,134,22.564263980816776
HERCOCCI,1,26.99,26.99,4.3,133,1,5.0,1.0,1,1,133,21.060711139788918
CHOMP,1,,,4.4,132,1,5.0,0.0,1,1,132,21.517536164175716
Shed Defender,1,24.99,24.99,4.5,132,2,5.0,0.0,1,1,132,22.006571076997893
Snif-Snax,1,6.99,6.99,4.3,132,1,5.0,0.0,1,1,132,21.02850125135354
