brand,product_type,product_count,avg_price,avg_rating,total_rating_number,total_review_count,demand_proxy
Vivaglory,Carriers & Travel Products,1,40.99,4.6,1426,1,1426
Vivifying,Health Supplies,1,9.99,4.1,3609,4,3609
Volkman,Food,1,21.77,4.7,463,1,463
Voluas,Feeding & Watering Supplies,1,,3.7,4,1,4
Vonabem,Beds & Furniture,1,21.99,4.3,7344,3,7344
Vétoquinol,Grooming,2,,4.65,693,2,693
Vétoquinol,Health Supplies,2,22.99,4.6,10202,9,10202
W/W Lifetime,"Collars, Harnesses & Leashes",1,20.99,3.8,32,1,32
WACOOL,Habitat Décor,1,,4.3,118,1,118
WADDK,Carriers & Travel Products,1,,3.7,114,1,114
WAG,Treats,4,12.035,4.475,46815,41,46815
WAG,Food,2,,4.050000000000001,5852,8,5852
WAHL,Grooming,9,17.0,4.155555555555555,29882,16,29882
WAHL,Grooming & Bathing Supplies,1,5.95,4.7,128,1,128
WALKTOFINE,"Collars, Harnesses & Leashes",1,26.99,4.5,3278,1,3278
WAYIMPRESS,Beds & Furniture,2,23.865,4.5,8237,4,8237
WDTKPTXL,Beds & Furniture,1,11.99,4.0,44,1,44
WELACTIN,Health Supplies,1,59.97,4.7,362,1,362
WEONE,Apparel & Accessories,1,12.98,4.4,3180,1,3180
WESTERN HOME WH,Beds & Furniture,2,27.49,4.5,10069,3,10069
WEVONIGU,Carriers & Travel Products,1,28.99,4.7,525,1,525
WEZVIX,"Collars, Harnesses & Leashes",1,24.99,4.6,319,1,319
WHIPPY,Feeding & Watering Supplies,1,16.29,4.7,1881,1,1881
WHISKERDOODLE,Beds & Furniture,2,18.06,3.9,116,3,116
WHISKERDOODLE,"Collars, Harnesses & Leashes",2,,3.7,98,3,98
WHISKERDOODLE,Toys,1,,3.9,61,1,61
WICKEDPUP,Litter & Housebreaking,1,24.99,4.6,4817,1,4817
WIGZI,"Collars, Harnesses & Leashes",1,20.93,4.5,645,1,645
WILD FRONTIER,Food,2,,4.35,385,8,385
WINDRACING,Beds & Furniture,1,35.99,4.4,926,2,926
WINSEE,"Collars, Harnesses & Leashes",1,19.99,4.5,19794,5,19794
WINSOON,Apparel & Accessories,1,16.9,3.7,4639,1,4639
WLBINGLUO,Feeding & Watering Supplies,1,13.99,3.9,20,1,20
WNPETHOME,Beds & Furniture,1,29.68,4.4,3353,1,3353
WONDAY,Health Supplies,1,18.99,4.0,1839,1,1839
WONDER MIRACLE,Beds & Furniture,1,13.98,4.2,10844,7,10844
WONDERPUP,"Collars, Harnesses & Leashes",1,,4.3,2530,1,2530
WOOFMEW,Grooming,1,,3.7,291,2,291
WOPET,Feeding & Watering Supplies,1,89.99,4.4,5269,2,5269
WOPOKY,Training & Behavior Aids,2,18.99,4.35,480,3,480
WOWOWMEOW,Houses & Habitats,1,16.99,4.5,2017,2,2017
WUHOSTAM,Terrarium Heat Lamps & Mats,1,14.44,4.4,118,1,118
WWE,Beds & Furniture,1,,4.7,4,1,4
WWE,Toys,1,,4.4,93,1,93
Wagever,Toys,1,22.99,4.7,19,1,19
Waggin Tails,"Collars, Harnesses & Leashes",1,16.09,4.8,1803,1,1803
Wainbowa,Toys,1,16.99,4.2,1081,1,1081
Wakeu Pet Supplies,Apparel & Accessories,1,1.01,4.4,90,1,90
Walk Your Dog With Love,"Collars, Harnesses & Leashes",1,,4.0,506,1,506
Walkin' Wheels,Health Supplies,1,224.25,4.2,749,1,749
WantChew,Toys,1,9.0,4.5,937,1,937
Ware Manufacturing,Houses & Habitats,2,54.739999999999995,4.4,1154,2,1154
Ware Manufacturing,Beds & Furniture,1,15.46,4.4,78,1,78
Ware Manufacturing,Carriers,1,16.48,4.4,770,2,770
Ware Manufacturing,Toys,1,6.99,4.1,121,1,121
WarmShe,Beds & Furniture,1,7.89,4.1,142,1,142
WaterYalan,Aquarium Pumps & Filters,1,17.99,4.2,267,1,267
Way Basics,Litter & Housebreaking,1,88.99,3.7,5021,1,5021
WeHome,Toys,1,,4.0,26,1,26
WePet,Litter & Housebreaking,2,18.99,4.65,17149,7,17149
WePet,Training & Behavior Aids,1,9.99,4.4,368,1,368
WePtz,Grooming,1,,4.1,358,1,358
Weewooday,Apparel & Accessories,2,17.49,4.4,1111,2,1111
Weewooday,"Collars, Harnesses & Leashes",2,13.99,4.35,1449,2,1449
WeinaBingo,Grooming,1,8.99,4.5,2896,1,2896
Weiss Walkie,"Collars, Harnesses & Leashes",2,24.72,4.5,791,2,791
Wellness,Food,14,27.649,4.457142857142857,48147,75,48147
Wellness,Treats,1,,4.6,1252,2,1252
Wellness Natural Pet Food,Food,3,82.99,4.166666666666667,4751,10,4751
Wellness Natural Pet Food,Treats,2,2.37,4.05,10033,12,10033
Weruva,Food,3,19.62,4.2,5748,29,5748
Wesco,Toys,1,15.19,4.5,243,1,243
West Coast Pet Products,Treats,1,16.95,4.4,567,3,567
West Paw,Toys,6,17.74,4.5,34828,12,34828
Westminster Pet,Toys,1,8.49,3.7,30,1,30
Wet Noses,Treats,2,27.990000000000002,4.449999999999999,3961,5,3961
What's Barking,Health Supplies,1,34.95,4.5,210,1,210
Whimzees,Treats,4,11.49,4.6,11897,6,11897
Whiskas,Treats,2,,4.85,247,2,247
Whisker Lickin's,Treats,3,23.24,4.633333333333334,6730,5,6730
Whistle,"Collars, Harnesses & Leashes",1,29.95,4.3,1390,2,1390
WhiteTail Naturals,Toys,1,24.99,4.5,1325,1,1325
Whole Earth Farms,Food,3,13.98,4.3999999999999995,433,5,433
Whole Life Pet Products,Treats,1,5.99,4.6,391,1,391
Wholesome Pride,Treats,1,11.07,4.2,114,1,114
Wieppo,Toys,1,,3.9,62,1,62
Wild Harvest,Food,2,10.32,4.65,4232,2,4232
Wild Harvest,Birdcage Accessories,1,,4.3,867,2,867
Wild Harvest,Health Supplies,1,8.98,4.6,1677,1,1677
Wild for Life,"Collars, Harnesses & Leashes",1,,3.5,2,1,2
Wildeers,Treats,2,31.490000000000002,4.0,504,2,504
Wildmarely,Carriers & Travel Products,1,34.0,3.6,18,1,18
Wisdoman,Beds & Furniture,1,,4.4,59,1,59
With a Purpose,Food,1,,3.9,59,1,59
Wiz BBQT,"Collars, Harnesses & Leashes",1,11.99,3.5,87,1,87
Wnoke,Grooming,1,19.99,4.6,2955,2,2955
Woaboy,Carriers & Travel Products,1,39.99,4.5,42,1,42
Wobble Wag Giggle,Toys,1,14.3,4.1,86226,29,86226
Wolfone,"Collars, Harnesses & Leashes",1,25.68,4.2,49,1,49
Wonder Bound,Food,1,,4.3,1044,3,1044
Wonder Bound,Treats,1,27.51,4.5,1216,1,1216
Wonder Creature,Feeding & Watering Supplies,1,7.99,4.7,7859,2,7859
Wonder Snaxx,Treats,1,8.99,4.3,5544,14,5544
Wondercide,Flea & Tick Control,1,13.99,4.2,28853,4,28853
Woofhoof,"Collars, Harnesses & Leashes",1,9.95,4.7,2354,2,2354
Wooruy,Health Supplies,1,18.99,3.8,622,3,622
Working Service Dog,"Collars, Harnesses & Leashes",1,34.95,4.6,2491,1,2491
WorldwideTropicals,Aquarium Décor,1,20.0,3.8,29,1,29
Wullu Planet,Beds & Furniture,1,11.19,4.6,99,1,99
Wutasu,Apparel & Accessories,1,,5.0,1,1,1
Wysong,Food,2,6.21,4.449999999999999,5633,2,5633
X-XDUN,Toys,1,10.99,4.2,1220,1,1220
XIRGS,Houses & Habitats,1,23.99,4.1,2933,2,2933
XISTEST,Feeding & Watering Supplies,1,9.99,3.4,1115,1,1115
XSY&G,Apparel & Accessories,1,25.99,4.3,13659,2,13659
XZOMEY,Beds & Furniture,1,,4.7,4,1,4
Xerath,Feeding & Watering Supplies,1,,4.3,59,1,59
XiaZ,Training & Behavior Aids,1,6.88,4.4,10945,6,10945
Xqpetlihai,"Collars, Harnesses & Leashes",1,23.99,4.4,9080,1,9080
Xuanda,Feeding & Watering Supplies,1,9.99,4.4,331,1,331
Y YHY,Feeding & Watering Supplies,1,11.59,4.4,18135,3,18135
YAKA,Apparel & Accessories,1,8.98,4.6,5752,2,5752
YAODHAOD,Apparel & Accessories,3,9.323333333333332,3.8333333333333335,9853,4,9853
YARENKA,Grooming,1,9.99,4.2,522,1,522
YEHANTI,"Collars, Harnesses & Leashes",1,7.99,4.7,159,1,159
YEIRVE,Feeding & Watering Supplies,1,10.88,4.3,3287,1,3287
YHAY&FDC,Toys,1,11.99,4.3,780,1,780
YIEPAL,Apparel & Accessories,1,14.59,4.2,1711,1,1711
YIZHI MIAOW,"Collars, Harnesses & Leashes",1,15.99,4.3,9360,1,9360
YLONG,Carriers & Strollers,1,14.99,4.3,6511,2,6511
YMCCOOL,Grooming,2,6.99,4.1,17849,5,17849
YML,"Crates, Houses & Pens",1,95.87,4.0,117,1,117
YOFOTHS,Aquarium Thermometers,1,16.89,4.3,131,2,131
YOPETAYU,Grooming,1,11.99,4.4,1164,2,1164
YOY,"Collars, Harnesses & Leashes",1,9.97,4.6,974,1,974
YOYAKER,Apparel & Accessories,1,22.99,4.4,342,1,342
YSCPRO,"Collars, Harnesses & Leashes",1,,3.8,115,1,115
YUADFHS,Beds & Furniture,1,32.99,4.1,18,1,18
YUCFOREN,Training & Behavior Aids,1,8.99,4.4,464,1,464
YUDODO,Carriers & Travel Products,3,25.319999999999997,4.266666666666667,32536,11,32536
YUDOTE,"Collars, Harnesses & Leashes",1,9.99,4.7,2632,1,2632
YUGGI,Apparel & Accessories,1,10.99,3.9,117,1,117
YUMA'S,Health Supplies,1,13.99,4.4,272,1,272
YUMA'S,Treats,1,26.99,4.4,332,1,332
YUNKAIYANG,Toys,1,,2.8,14,1,14
YWAOOH,Toys,1,,3.2,93,1,93
YY FOREYY,Feeding & Watering Supplies,1,17.99,4.8,1276,1,1276
Yabber,Toys,1,,4.5,4,1,4
Yaheetech,Beds & Furniture,1,59.99,4.5,3044,1,3044
Yaheetech,Birdcages,1,58.98,4.6,2832,1,2832
Yaheetech,"Crates, Houses & Pens",1,189.98,4.6,764,1,764
Yaheetech,Grooming,1,38.99,4.3,7978,2,7978
Yaheetech,Houses & Habitats,1,107.99,4.4,4587,1,4587
Yangbaga,Beds & Furniture,1,8.99,4.5,5907,2,5907
Ycozy,Toys,1,14.99,4.4,251,1,251
Yellow Dog Design,"Collars, Harnesses & Leashes",5,11.24,4.38,1077,6,1077
Yellow Dog Design,"Doors, Gates & Ramps",1,25.01,3.0,1,1,1
Yerloa,Grooming,1,,4.1,330,1,330
Yes Pets,Carriers & Travel Products,1,,4.0,14,1,14
Yeti Dog Chew,Treats,1,110.0,4.2,551,1,551
YiXiEr,"Collars, Harnesses & Leashes",1,9.81,4.7,912,1,912
YiXiEr,Food,1,25.97,4.8,15583,2,15583
Yikeyo,Apparel & Accessories,2,14.489999999999998,4.4,553,2,553
Yimobra,Litter & Housebreaking,1,11.99,4.5,3991,1,3991
Yokee,Carriers & Travel Products,2,41.49,4.25,1353,2,1353
Yokee,Beds & Furniture,1,79.99,4.5,37,1,37
Yorpumly,Toys,1,,3.9,28,1,28
Youngever,Toys,1,11.99,4.5,1513,1,1513
Yuenpet,Feeding & Watering Supplies,1,10.99,4.4,196,1,196
Yummy Combs,Treats,1,,4.6,2278,2,2278
Yunleparks,"Collars, Harnesses & Leashes",1,15.99,4.4,2092,1,2092
Yuwoda,Feeding & Watering Supplies,1,,4.4,241,1,241
Yvelife,Feeding & Watering Supplies,1,9.9,2.7,140,1,140
ZALALOVA,Exercise Wheels,1,,4.4,449,1,449
ZEE.DOG,"Collars, Harnesses & Leashes",1,,4.4,53,1,53
ZEE.DOG,Feeding & Watering Supplies,1,15.99,4.5,33,1,33
ZENY,Birdcages,1,75.49,4.6,3025,1,3025
ZEROMX,Feeding & Watering Supplies,1,,4.1,76,1,76
ZEUS,Treats,2,13.99,4.35,1120,5,1120
ZEUS,"Collars, Harnesses & Leashes",1,,3.9,821,2,821
ZIWI,Food,3,98.4,4.2,1804,5,1804
ZIWI,Treats,1,11.78,4.5,1451,2,1451
ZNFSZ,"Collars, Harnesses & Leashes",1,19.99,4.3,5906,7,5906
ZNFSZ,Training & Behavior Aids,1,,4.5,3170,1,3170
ZONI PETS,Apparel & Accessories,1,13.99,4.1,10094,2,10094
ZOOPOLR,Grooming,1,12.99,4.6,2284,2,2284
ZOOZ PETS,Apparel & Accessories,1,9.99,4.5,69,2,69
ZOOZ PETS,"Collars, Harnesses & Leashes",1,15.99,4.3,130,2,130
ZOVJCY,"Collars, Harnesses & Leashes",1,13.99,4.5,825,2,825
ZTON,"Collars, Harnesses & Leashes",1,9.98,4.4,3212,1,3212
ZUZG,Toys,1,14.99,4.3,25,1,25
Zack & Zoey,Apparel & Accessories,3,20.61,4.3,13450,12,13450
Zack & Zoey,"Collars, Harnesses & Leashes",3,11.853333333333333,4.333333333333333,570,3,570
Zampa,Carriers & Travel Products,1,19.99,4.3,976,2,976
Zampa,"Cat Doors, Steps, Nets & Pens",1,49.99,4.4,17163,6,17163
Zampa,"Crates, Houses & Pens",1,49.99,4.3,2084,1,2084
Zanies,Toys,3,17.39,4.433333333333334,830,4,830
Zeaxuie,Toys,1,15.99,4.5,4299,1,4299
Zen Garden,Litter & Housebreaking,1,,4.0,714,1,714
ZenPet,Health Supplies,1,33.73,3.9,986,1,986
Zento Deals,Feeding & Watering Supplies,1,26.95,4.2,1686,1,1686
Zep,Litter & Housebreaking,1,59.99,4.8,20,3,20
Zero Odor,Litter & Housebreaking,1,71.99,4.8,403,16,403
Zesty Paws,Health Supplies,7,28.136666666666667,4.385714285714285,72652,35,72652
Zieoy,Beds & Furniture,1,99.99,4.1,175,1,175
Zignature,Food,1,36.99,4.6,5969,5,5969
Zilla,Aquarium Décor,1,,3.0,1,1,1
Zilla,Food,1,12.99,4.4,1038,2,1038
Zilla,"Terrarium Bedding, Sand & Substrate",1,8.95,4.4,1788,3,1788
Zilla,Terrarium Covers,1,29.99,4.7,13828,6,13828
Zilla,Terrarium Heat Lamps & Mats,1,7.86,3.6,73,1,73
ZippyPaws,Toys,13,14.846,4.546153846153846,117595,66,117595
ZonLi,Beds & Furniture,1,19.9,4.8,7,1,7
Zoo Med,Aquarium Décor,1,11.99,4.2,145,1,145
Zoo Med,Aquarium Thermometers,1,11.95,4.5,3200,1,3200
Zoo Med,Terrariums,1,14.98,4.5,228,1,228
Zoo Snoods,Apparel & Accessories,1,15.99,4.5,454,1,454
ZoyPet,Toys,1,,4.2,105,1,105
ZuPreem,Food,2,34.245000000000005,4.7,2952,15,2952
Zuke's,Treats,4,13.98,4.5,13665,22,13665
Zunea,"Collars, Harnesses & Leashes",2,14.23,4.199999999999999,3463,2,3463
Zymox,Health Supplies,1,99.99,4.8,719,32,719
abobo,Toys,1,,3.6,104,1,104
aingycy,Beds & Furniture,1,9.99,3.9,1333,1,1333
almo nature,Food,1,,4.4,414,2,414
apollo walker,Carriers & Travel Products,1,39.98,4.6,4301,1,4301
asobu,Feeding & Watering Supplies,1,34.99,4.7,3761,1,3761
azuza,"Collars, Harnesses & Leashes",4,12.215,4.675,7373,4,7373
balabuki,"Collars, Harnesses & Leashes",1,11.99,4.3,1229,1,1229
biOrb,Aquarium Pumps & Filters,1,6.99,4.7,3565,1,3565
blu&ben,"Collars, Harnesses & Leashes",1,11.99,4.4,281,1,281
boscute,Litter & Housebreaking,1,36.99,4.7,1644,1,1644
celamos,Apparel & Accessories,1,13.99,4.2,28,1,28
chede,"Collars, Harnesses & Leashes",1,12.99,4.6,548,1,548
cocopet,Apparel & Accessories,1,12.99,4.1,855,1,855
coohgrubs,Treats,1,59.99,4.8,1333,1,1333
cuteNfuzzy,Apparel & Accessories,1,17.99,4.1,37,1,37
dailydose,Treats,1,,4.2,1791,7,1791
earthbath,Grooming,2,16.99,4.5,2742,4,2742
fabdog,Apparel & Accessories,1,,4.5,34,1,34
fabdog,Toys,1,,4.2,1524,1,1524
fantaseal,Beds & Furniture,1,,3.2,7,1,7
faroro,Feeding & Watering Supplies,1,69.99,4.5,1458,1,1458
furrybaby,Beds & Furniture,1,14.99,4.4,6691,3,6691
furrybaby,Feeding & Watering Supplies,1,22.99,4.4,3223,1,3223
goDog,Toys,9,16.115000000000002,4.288888888888889,101317,69,101317
goDog,Beds & Furniture,1,,3.4,764,1,764
halinfer,Carriers & Travel Products,1,49.99,4.7,1587,1,1587
haoyueer,"Collars, Harnesses & Leashes",2,15.489999999999998,4.3,3195,2,3195
homelifthub,Beds & Furniture,1,11.99,4.3,479,1,479
hotspot pets,Treats,3,50.63,4.2,2066,4,2066
hygger,Aquarium Heaters & Chillers,2,37.49,4.449999999999999,1494,3,1494
hygger,Aquarium Pumps & Filters,2,17.99,4.3,2842,2,2842
iBuddy,Carriers & Travel Products,1,35.99,4.6,7545,2,7545
iBuddy,"Collars, Harnesses & Leashes",1,11.99,4.6,2168,1,2168
iFetch,Toys,1,77.99,3.7,3769,5,3769
iPower,Terrarium Heat Lamps & Mats,1,11.96,4.5,5923,1,5923
iPrimio,Beds & Furniture,1,29.99,4.6,1460,1,1460
iPrimio,Carriers & Travel Products,1,29.99,4.2,6276,3,6276
iPrimio,Litter & Housebreaking,1,22.99,4.8,2970,2,2970
iYoPets,"Collars, Harnesses & Leashes",1,6.99,4.5,699,1,699
iYoShop,"Collars, Harnesses & Leashes",2,17.49,4.65,38490,7,38490
io tags,"Collars, Harnesses & Leashes",1,4.99,4.8,29491,19,29491
isYoung,Feeding & Watering Supplies,2,,4.300000000000001,804,2,804
jenico,"Collars, Harnesses & Leashes",1,15.95,4.5,3096,1,3096
juxzh,"Collars, Harnesses & Leashes",1,26.89,4.5,11799,5,11799
kathson,Birdcage Accessories,1,,3.9,29,1,29
kathson,Feeding & Watering Supplies,1,10.89,4.4,17,1,17
kathson,Houses & Habitats,1,13.39,4.4,160,1,160
kin+kind,Grooming,1,14.99,4.2,648,1,648
ladoogo,"Collars, Harnesses & Leashes",2,12.49,4.7,24767,3,24767
leconpet,Apparel & Accessories,1,7.99,3.6,2561,1,2561
lesotc,Feeding & Watering Supplies,2,16.97,4.6,29123,10,29123
lesypet,Apparel & Accessories,2,17.99,4.300000000000001,3228,2,3228
lionet paws,"Collars, Harnesses & Leashes",2,16.49,4.75,12440,4,12440
long rich,Beds & Furniture,1,19.99,4.6,13308,6,13308
lovyoCoCo,Birdcage Accessories,1,14.97,4.7,2726,1,2726
luckyvo,Beds & Furniture,2,31.99,4.2,148,2,148
lwlesdec,Litter & Housebreaking,1,,3.9,5,1,5
lzndeal,"Crates, Houses & Pens",1,18.99,4.0,343,1,343
meinno,Feeding & Watering Supplies,1,39.99,4.0,214,1,214
morpilot,Carriers & Travel Products,1,29.99,4.6,9950,1,9950
nicekrud,Training & Behavior Aids,1,,3.3,165,1,165
nobrand,Aquarium Décor,1,,4.4,10,1,10
nonogo,Toys,1,,2.7,170,1,170
nononfish,Beds & Furniture,3,23.99,4.066666666666666,13466,4,13466
nzonpet,Training & Behavior Aids,1,24.99,4.0,5436,5,5436
oneisall,Feeding & Watering Supplies,1,32.99,4.2,362,1,362
oneisall,Grooming,1,,4.4,647,1,647
otoez,Beds & Furniture,1,19.99,4.3,1491,2,1491
pawshoppie,"Collars, Harnesses & Leashes",1,13.99,4.5,4400,1,4400
petalage,Carriers & Travel Products,1,33.59,4.6,3557,2,3557
petisfam,Carriers & Strollers,1,39.99,4.7,6649,2,6649
petisfam,Litter & Housebreaking,1,35.99,4.6,2142,1,2142
petizer,Toys,1,11.99,4.3,1999,1,1999
petjale,Beds & Furniture,1,10.99,4.3,39,1,39
petsmile,Health Supplies,1,15.0,4.4,479,3,479
pidan,Treats,1,,4.2,25,1,25
planopaws,Health Supplies,1,21.99,4.1,2687,1,2687
pranovo,Birdcages,1,9.59,4.4,3459,2,3459
pzoz,"Collars, Harnesses & Leashes",1,,4.2,158,1,158
rabbitgoo,"Collars, Harnesses & Leashes",3,27.986666666666668,4.5,174698,26,174698
rabbitgoo,Beds & Furniture,2,29.990000000000002,4.55,6387,2,6387
ruffles & co.,Feeding & Watering Supplies,1,26.99,4.3,25,1,25
sWheat Scoop,Litter & Housebreaking,2,39.99,4.25,5813,5,5813
stohot,Beds & Furniture,1,49.99,4.3,495,1,495
suddus,Beds & Furniture,1,110.99,4.5,71,1,71
tobeDRI,Training & Behavior Aids,1,12.99,4.7,3194,1,3194
tomxcute,Feeding & Watering Supplies,1,53.99,4.3,2846,1,2846
ucho,Toys,2,11.99,4.15,3614,2,3614
uxcell,Aquarium Pumps & Filters,2,24.990000000000002,4.45,2081,2,2081
vecomfy,Apparel & Accessories,2,21.49,4.5,19474,6,19474
vecomfy,Litter & Housebreaking,2,24.490000000000002,4.5,8718,4,8718
vrbabies,Carriers & Travel Products,1,24.99,4.3,185,1,185
wakytu,"Collars, Harnesses & Leashes",1,35.99,4.3,31,1,31
wangstar,Toys,1,13.99,4.2,1125,2,1125
wegreeco,Litter & Housebreaking,4,19.9875,4.525,87510,38,87510
yagopet,Apparel & Accessories,1,11.99,4.6,1742,1,1742
yalanle,Feeding & Watering Supplies,1,,4.3,455,1,455
ybsutools,Toys,1,9.98,3.9,31,1,31
zetpo,Grooming,1,7.99,4.1,9256,1,9256
通用,Apparel & Accessories,1,10.99,3.4,165,1,165
